home-name,away-name,home-elo,away-elo,home-win-odds,draw-odds,away-win-odds,home-result,away-result,match-date,epoch_time,home-win-elo,draw-elo,away-win-elo,home_win_elo_bookies_draw_odds,away_win_elo_bookies_draw_odds,draw_elo_bookies_draw_odds
Chelsea,Southampton,1014.6619520785523,1000.8314777720037,0.6329113924050632,0.22123893805309736,0.18248175182481752,3,3,2020-10-17 15:00:00,1602943200.0,0.5219073599957401,0.0,0.4780926400042599,0.406441129908187,0.37231993203871566,0.22123893805309736
Manchester City,Arsenal,1019.1980866390006,1010.6557286980611,0.6493506493506493,0.21008403361344538,0.17667844522968199,1,0,2020-10-17 17:30:00,1602952200.0,0.4628923534303098,0.0,0.5371076465696902,0.3656460606928498,0.4242699056937049,0.21008403361344538
Newcastle,Manchester Utd,995.9155989806725,1002.7093798403573,0.2159827213822894,0.24154589371980673,0.5813953488372093,1,4,2020-10-17 20:00:00,1602961200.0,0.5398612501784954,0.0,0.4601387498215046,0.40945998201943856,0.3489941242607547,0.24154589371980673
Sheffield Utd,Fulham,940.8585818009486,939.5062294188067,0.4366812227074236,0.31446540880503143,0.2881844380403458,1,1,2020-10-18 12:00:00,1603018800.0,0.5021436123856675,0.0,0.4978563876143325,0.34423681603797335,0.3412977751569953,0.31446540880503143
Crystal Palace,Brighton,997.2261484089072,972.757168216459,0.3236245954692557,0.30959752321981426,0.4065040650406504,1,1,2020-10-18 14:00:00,1603026000.0,0.5387005854846508,0.0,0.46129941451534917,0.3719202184615391,0.3184822583186466,0.30959752321981426
Tottenham,West Ham,1015.5241068556205,1006.0440119696725,0.6134969325153374,0.23752969121140144,0.18484288354898337,3,3,2020-10-18 16:30:00,1603035000.0,0.5150220091109348,0.0,0.48497799088906524,0.39268899031973886,0.3697813184688597,0.23752969121140144
Leicester,Aston Villa,1012.7026236119336,1061.134201200793,0.42016806722689076,0.27932960893854747,0.3389830508474576,0,1,2020-10-18 19:15:00,1603044900.0,0.47398006090165445,0.0,0.5260199390983455,0.3415833958453264,0.3790869952161261,0.27932960893854747
West Brom,Burnley,955.4130973172714,953.4716545288907,0.38759689922480617,0.3048780487804878,0.34602076124567477,0,0,2020-10-19 17:30:00,1603125000.0,0.5030773569566495,0.0,0.49692264304335054,0.3497001139820612,0.34542183723745096,0.3048780487804878
Leeds,Wolves,997.1606388488544,1013.4183597779434,0.40485829959514175,0.2976190476190476,0.33783783783783783,0,1,2020-10-19 20:00:00,1603134000.0,0.5249304491060128,0.0,0.47506955089398717,0.3687011487768423,0.33367980360411004,0.2976190476190476
Aston Villa,Leeds,1042.2209592382562,1016.0738808113913,0.5208333333333334,0.2518891687657431,0.267379679144385,0,3,2020-10-23 20:00:00,1603479600.0,0.5910388113292756,0.0,0.4089611886707244,0.4421625364352515,0.3059482947990054,0.2518891687657431
West Ham,Manchester City,1006.6494902216501,1018.592608387023,0.14814814814814814,0.19569471624266144,0.6944444444444444,1,1,2020-10-24 12:30:00,1603539000.0,0.4810788046256986,0.0,0.5189211953743014,0.38693422446411374,0.41737105929322477,0.19569471624266144
Fulham,Crystal Palace,926.1401427346225,1010.5922350930914,0.3861003861003861,0.31347962382445144,0.3389830508474576,1,2,2020-10-24 15:00:00,1603548000.0,0.4176902088807552,0.0,0.5823097911192447,0.2867528393256595,0.39976753684988897,0.31347962382445144
Manchester Utd,Chelsea,1003.259599086215,1014.1117328326947,0.3846153846153846,0.28735632183908044,0.3663003663003663,0,0,2020-10-24 17:30:00,1603557000.0,0.48280564856694774,0.0,0.5171943514330523,0.3440683932316179,0.36857528492930164,0.28735632183908044
Liverpool,Sheffield Utd,1044.2636444614272,928.9786019460248,0.819672131147541,0.13679890560875513,0.078064012490242,2,1,2020-10-24 20:00:00,1603566000.0,0.6287506295336305,0.0,0.3712493704663695,0.542738231512614,0.3204628628786309,0.13679890560875513
Southampton,Everton,1019.4598302909905,1039.7989369097609,0.32679738562091504,0.28169014084507044,0.4329004329004329,2,0,2020-10-25 14:00:00,1603634400.0,0.41786398378166584,0.0,0.5821360162183342,0.3001558193361261,0.4181540398188034,0.28169014084507044
Wolves,Newcastle,1012.613009024969,996.7209497336469,0.5434782608695653,0.2898550724637681,0.20449897750511245,1,1,2020-10-25 16:30:00,1603643400.0,0.5251672110304497,0.0,0.4748327889695503,0.37294483102162374,0.3372000965146082,0.2898550724637681
Arsenal,Leicester,994.7499906017961,1028.6083617081988,0.5128205128205129,0.2824858757062147,0.24213075060532688,0,1,2020-10-25 19:15:00,1603653300.0,0.49705431550828466,0.0,0.5029456844917153,0.3566434919183737,0.3608706323754115,0.2824858757062147
Brighton,West Brom,971.95910705538,956.2111584783505,0.5952380952380952,0.25252525252525254,0.19455252918287938,1,1,2020-10-26 17:30:00,1603733400.0,0.5249394112837212,0.0,0.47506058871627876,0.3923789538888421,0.3550957935859053,0.25252525252525254
Burnley,Tottenham,940.2992737679917,1028.6964876165196,0.1736111111111111,0.2298850574712644,0.6369426751592357,0,1,2020-10-26 20:00:00,1603742400.0,0.4116368987780921,0.0,0.5883631012219079,0.3170077266451974,0.45310721588353825,0.2298850574712644
Wolves,Crystal Palace,1028.5199499956886,994.6852941223717,0.48780487804878053,0.31545741324921134,0.2347417840375587,2,0,2020-10-30 20:00:00,1604088000.0,0.5029080946650101,0.0,0.4970919053349899,0.3442620080198965,0.3402805787308921,0.31545741324921134
Sheffield Utd,Manchester City,917.0163336080416,1030.5548767250061,0.09259259259259259,0.16583747927031509,0.7751937984496123,0,1,2020-10-31 12:30:00,1604147400.0,0.3738208855619756,0.0,0.6261791144380244,0.31182737220178064,0.5223351485279043,0.16583747927031509
Burnley,Chelsea,927.6482293601164,1026.76277724057,0.1763668430335097,0.234192037470726,0.628930817610063,0,3,2020-10-31 15:00:00,1604156400.0,0.3953451377461049,0.0,0.6046548622538951,0.30275845443319976,0.4630495080960742,0.234192037470726
Liverpool,West Ham,1058.538184589335,992.3749500937422,0.7042253521126761,0.19157088122605365,0.13966480446927373,2,1,2020-10-31 17:30:00,1604165400.0,0.5539206210028788,0.0,0.44607937899712125,0.4478055595080744,0.3606235592658719,0.19157088122605365
Aston Villa,Southampton,1025.1742674813174,1036.5065220479291,0.3891050583657587,0.27932960893854747,0.36900369003690037,3,4,2020-11-01 12:00:00,1604232000.0,0.5327091174043367,0.0,0.4672908825956633,0.38390768796178454,0.33676270309966794,0.27932960893854747
Newcastle,Everton,1014.6946606701263,1021.8252259732815,0.2958579881656805,0.29940119760479045,0.44052863436123346,2,1,2020-11-01 14:00:00,1604239200.0,0.4383215332350184,0.0,0.5616784667649817,0.3070875412484859,0.3935112611467237,0.29940119760479045
Manchester Utd,Arsenal,986.8677954763776,1011.1417942116334,0.5025125628140703,0.2770083102493075,0.2570694087403599,0,1,2020-11-01 16:30:00,1604248200.0,0.5122438628074168,0.0,0.48775613719258315,0.3703480559355562,0.3526436338151363,0.2770083102493075
Tottenham,Brighton,1042.1066160620112,958.5489786098884,0.6329113924050632,0.234192037470726,0.17094017094017094,2,1,2020-11-01 19:15:00,1604258100.0,0.5809334860783897,0.0,0.4190665139216103,0.44488348933871996,0.320924473190554,0.234192037470726
Fulham,West Brom,943.5215165552864,938.8297846576866,0.4098360655737705,0.3058103975535168,0.3236245954692557,2,0,2020-11-02 17:30:00,1604338200.0,0.45683206810425275,0.0,0.5431679318957472,0.31712807174209595,0.3770615307043872,0.3058103975535168
Leeds,Leicester,1000.6508646840099,1044.0313778355803,0.41152263374485604,0.27548209366391185,0.35335689045936397,1,4,2020-11-02 20:00:00,1604347200.0,0.4819692539806692,0.0,0.5180307460193307,0.34919535481244074,0.37532255152364735,0.27548209366391185
Brighton,Burnley,957.1296868569273,929.0675211130775,0.49504950495049505,0.29239766081871343,0.24154589371980673,0,0,2020-11-06 17:30:00,1604683800.0,0.5443528672800358,0.0,0.45564713271996415,0.3851853622273938,0.32241697695389276,0.29239766081871343
Southampton,Newcastle,1051.503366269234,999.6978164488214,0.46511627906976744,0.28653295128939826,0.2849002849002849,2,0,2020-11-06 20:00:00,1604692800.0,0.5313486180842232,0.0,0.4686513819157768,0.37909973038100736,0.3343673183295944,0.28653295128939826
Everton,Manchester Utd,1004.2207873304792,1004.4722341191799,0.31347962382445144,0.27548209366391185,0.4464285714285714,1,3,2020-11-07 12:30:00,1604752200.0,0.5501387075875699,0.0,0.4498612924124301,0.39858534461578754,0.3259325617203006,0.27548209366391185
Crystal Palace,Leeds,1010.9599918044713,984.3761670019103,0.34965034965034963,0.2898550724637681,0.4,4,1,2020-11-07 15:00:00,1604761200.0,0.49141569743438807,0.0,0.5085843025656119,0.3489763648447104,0.36116856269152153,0.2898550724637681
Chelsea,Sheffield Utd,1037.870410490846,905.9087003577654,0.7246376811594204,0.2008032128514056,0.11325028312570781,4,1,2020-11-07 17:30:00,1604770200.0,0.6528864609288686,0.0,0.3471135390711314,0.5217847619471682,0.2774120252014263,0.2008032128514056
West Ham,Fulham,1006.1398772721901,929.7565893768385,0.5405405405405405,0.26246719160104987,0.23752969121140144,1,0,2020-11-07 20:00:00,1604779200.0,0.5698460256735037,0.0,0.43015397432649627,0.4202801396699594,0.31725266872899066,0.26246719160104987
West Brom,Tottenham,927.4505559385268,1053.485844781171,0.15220700152207,0.2150537634408602,0.6711409395973155,0,1,2020-11-08 12:00:00,1604836800.0,0.3556008974737425,0.0,0.6443991025262574,0.2791275861890667,0.505818650370073,0.2150537634408602
Leicester,Wolves,1059.3175244109339,1013.233803420335,0.4273504273504274,0.31446540880503143,0.2958579881656805,1,0,2020-11-08 14:00:00,1604844000.0,0.5223079195201995,0.0,0.4776920804798005,0.35806014608617454,0.3274744451087941,0.31446540880503143
Manchester City,Liverpool,1031.8407762982029,1057.2522850161383,0.5181347150259067,0.23866348448687355,0.27624309392265195,1,1,2020-11-08 16:30:00,1604853000.0,0.45981563833760314,0.0,0.5401843616623969,0.3500744358703947,0.41126207964273176,0.23866348448687355
Arsenal,Aston Villa,995.7876623349446,1040.5283993580063,0.6060606060606061,0.23094688221709006,0.19685039370078738,0,3,2020-11-08 19:15:00,1604862900.0,0.4798166211465249,0.0,0.5201833788534751,0.3690044684567963,0.40004864932611367,0.23094688221709006
Newcastle,Chelsea,985.4486899141791,1052.1195370254884,0.1400560224089636,0.20964360587002098,0.6896551724137931,0,2,2020-11-21 12:30:00,1605961800.0,0.44528520420757073,0.0,0.5547147957924292,0.35193400835692695,0.43842238577305204,0.20964360587002098
Aston Villa,Brighton,1020.759850922185,976.8982352927485,0.4366812227074236,0.2808988764044944,0.3194888178913738,1,2,2020-11-21 15:00:00,1605970800.0,0.6177671386194128,0.0,0.3822328613805872,0.4442370435016002,0.2748640800939054,0.2808988764044944
Tottenham,Manchester City,1068.4903401348881,1016.8362809444857,0.24038461538461536,0.24330900243309006,0.5524861878453039,2,0,2020-11-21 17:30:00,1605979800.0,0.5311095201963391,0.0,0.46889047980366094,0.4018857926546507,0.35480520491225925,0.24330900243309006
Manchester Utd,West Brom,1016.9822399784794,914.9405500792274,0.7575757575757576,0.1736111111111111,0.10905125408942203,1,0,2020-11-21 20:00:00,1605988800.0,0.6090623168968927,0.0,0.3909376831031073,0.5033223313245154,0.32306655756437336,0.1736111111111111
Fulham,Everton,917.134232440249,1016.8431442670687,0.234192037470726,0.2631578947368421,0.5405405405405405,2,3,2020-11-22 12:00:00,1606046400.0,0.39444865426842407,0.0,0.605551345731576,0.2906463768293651,0.44619572843379285,0.2631578947368421
Sheffield Utd,West Ham,894.4005891833561,1017.6479884465994,0.3184713375796178,0.3115264797507788,0.4098360655737705,0,1,2020-11-22 14:00:00,1606053600.0,0.3596284742002891,0.0,0.6403715257997109,0.24759468161452924,0.4408788386346919,0.3115264797507788
Leeds,Arsenal,984.9014968896424,995.2623324472124,0.2881844380403458,0.2631578947368421,0.48780487804878053,0,0,2020-11-22 16:30:00,1606062600.0,0.48358344100837203,0.0,0.516416558991628,0.356324640743011,0.38051746452014695,0.2631578947368421
Liverpool,Leicester,1073.3473916848545,1043.2224177422177,0.5617977528089888,0.24390243902439027,0.23201856148491876,3,0,2020-11-22 19:15:00,1606072500.0,0.49702791660261736,0.0,0.5029720833973826,0.3758015954800278,0.380295965495582,0.24390243902439027
Burnley,Crystal Palace,948.7704861129415,991.2570268046073,0.37453183520599254,0.3215434083601286,0.3424657534246575,1,0,2020-11-23 17:30:00,1606152600.0,0.38428234375425135,0.0,0.6157176562457487,0.2607188891708908,0.4177377024689806,0.3215434083601286
Wolves,Southampton,1014.9890888548442,1049.7480808347248,0.4273504273504274,0.30959752321981426,0.30303030303030304,1,1,2020-11-23 20:00:00,1606161600.0,0.4451473301715871,0.0,0.5548526698284129,0.30733081928255085,0.3830716574976349,0.30959752321981426
Crystal Palace,Newcastle,974.9895679220775,1001.7161487967089,0.4629629629629629,0.3115264797507788,0.2631578947368421,0,2,2020-11-27 20:00:00,1606507200.0,0.5083580900790564,0.0,0.4916419099209436,0.34999108382389865,0.3384824364253225,0.3115264797507788
Brighton,Liverpool,981.2291975737894,1069.0164294038136,0.20449897750511245,0.23640661938534277,0.5988023952095809,1,1,2020-11-28 12:30:00,1606566600.0,0.36465742871747275,0.0,0.6353425712825272,0.2784499987606234,0.48514338185403383,0.23640661938534277
Manchester City,Burnley,1029.7412307069976,935.8655363504295,0.8849557522123894,0.1004016064257028,0.04985044865403789,5,0,2020-11-28 15:00:00,1606575600.0,0.5967203199214989,0.0,0.4032796800785011,0.5368086412145211,0.3627897523597761,0.1004016064257028
Everton,Leeds,999.3763073491148,1002.3683338075964,0.43859649122807015,0.2724795640326976,0.3278688524590164,0,1,2020-11-28 17:30:00,1606584600.0,0.5458386536860599,0.0,0.4541613463139401,0.39710877529748767,0.33041166066981476,0.2724795640326976
West Brom,Sheffield Utd,929.9957503678603,879.3453888947232,0.37593984962406013,0.3164556962025316,0.3472222222222222,1,0,2020-11-28 20:00:00,1606593600.0,0.5295249909802209,0.0,0.4704750090197791,0.3619537913029358,0.32159051249453263,0.3164556962025316
Southampton,Manchester Utd,1032.2436156641197,1034.4867051490844,0.2570694087403599,0.26881720430107525,0.5128205128205129,2,3,2020-11-29 14:00:00,1606658400.0,0.5470145365814063,0.0,0.4529854634185937,0.3999676181455444,0.33121517755338037,0.26881720430107525
Chelsea,Tottenham,1052.8728829267327,1067.7369942336438,0.4926108374384236,0.2747252747252747,0.2680965147453083,0,0,2020-11-29 16:30:00,1606667400.0,0.4764579405861152,0.0,0.5235420594138849,0.3455629019635561,0.3797118233111693,0.2747252747252747
Arsenal,Wolves,980.1698081999845,1030.0816131020722,0.4807692307692307,0.30120481927710846,0.25839793281653745,1,2,2020-11-29 19:15:00,1606677300.0,0.47164138272587397,0.0,0.528358617274126,0.3295807252783216,0.36921445544457,0.30120481927710846
Leicester,Fulham,1021.6580095106017,938.698640671865,0.625,0.24038461538461536,0.17391304347826086,1,2,2020-11-30 17:30:00,1606757400.0,0.6738877572379992,0.0,0.3261122427620008,0.5118955079019417,0.2477198767134429,0.24038461538461536
West Ham,Aston Villa,1033.7912911775752,1004.6165481912091,0.4273504273504274,0.2849002849002849,0.3278688524590164,2,1,2020-11-30 20:00:00,1606766400.0,0.495521789657002,0.0,0.504478210342998,0.3543474906094231,0.36075222449029204,0.2849002849002849
Burnley,Everton,938.7581675488811,996.4836761506631,0.2631578947368421,0.28169014084507044,0.4926108374384236,1,1,2020-12-05 12:30:00,1607171400.0,0.40960527504838595,0.0,0.590394724951614,0.2942235074291223,0.4240863517258072,0.28169014084507044
Manchester City,Fulham,1041.6419642696544,926.7979071092082,0.8928571428571428,0.09803921568627452,0.04608294930875576,2,0,2020-12-05 15:00:00,1607180400.0,0.6281020761669741,0.0,0.3718979238330259,0.5665234412486433,0.33543734306508216,0.09803921568627452
West Ham,Manchester Utd,1017.8233161316937,1050.454680194966,0.29411764705882354,0.2857142857142857,0.4608294930875576,1,3,2020-12-05 17:30:00,1607189400.0,0.4989992201837977,0.0,0.5010007798162023,0.3564280144169984,0.3578576998687159,0.2857142857142857
Chelsea,Leeds,1066.563307212768,988.677909521561,0.6802721088435374,0.20161290322580647,0.15723270440251572,3,1,2020-12-05 20:00:00,1607198400.0,0.5721742410613937,0.0,0.4278257589386063,0.45681653116998366,0.34157056560420984,0.20161290322580647
West Brom,Crystal Palace,916.0562860660492,988.9290322238886,0.3333333333333333,0.30303030303030304,0.40485829959514175,1,5,2020-12-06 12:00:00,1607256000.0,0.4356082594315977,0.0,0.5643917405684022,0.30360575657353783,0.3933639403961592,0.30303030303030304
Sheffield Utd,Leicester,869.5556342936991,1031.4477641116257,0.24449877750611249,0.2824858757062147,0.5102040816326531,1,2,2020-12-06 14:15:00,1607264100.0,0.30592983128200313,0.0,0.6940701687179969,0.21950897498765196,0.4980051493061333,0.2824858757062147
Tottenham,Arsenal,1079.7876496274496,968.1191528061787,0.4566210045662101,0.2857142857142857,0.2949852507374631,2,0,2020-12-06 16:30:00,1607272200.0,0.6234170189435713,0.0,0.37658298105642873,0.44529787067397947,0.26898784361173483,0.2857142857142857
Liverpool,Wolves,1083.2308830221075,1015.8671594837782,0.628930817610063,0.23255813953488372,0.1763668430335097,4,0,2020-12-06 19:15:00,1607282100.0,0.5557983244283144,0.0,0.44420167557168555,0.42654290014265994,0.34089896032245637,0.23255813953488372
Brighton,Southampton,967.5617594882262,1045.9110537496829,0.4081632653061224,0.29411764705882354,0.3367003367003367,1,2,2020-12-07 20:00:00,1607371200.0,0.42710744017384766,0.0,0.5728925598261523,0.3014876048285983,0.40439474811257803,0.29411764705882354
Leeds,West Ham,974.0169655612403,1032.4842600920142,0.4672897196261683,0.26595744680851063,0.3058103975535168,1,2,2020-12-11 20:00:00,1607716800.0,0.4581544987600192,0.0,0.5418455012399808,0.3363048980259715,0.3977376551655178,0.26595744680851063
