Team,Rating
Arsenal,1054.7507173226606
Watford,929.8185581256423
Burnley,1053.2959807621219
Brighton,983.1304118815813
Chelsea,1046.29684390947
Wolves,1053.544697062183
Crystal Palace,946.0478956923716
Tottenham,1051.5175632450942
Everton,1009.2839726670476
Bournemouth,924.5239541608952
Leicester,960.3074312224941
Manchester Utd,1116.2300955357332
Manchester City,1068.7755693551442
Norwich,875.5034389181968
Newcastle,966.591828994827
Liverpool,1066.0077598304879
Southampton,997.3126053850468
Sheffield Utd,1016.5508869047814
West Ham,971.1847856232052
Aston Villa,909.3250034010164
