Team,Rating
Arsenal,993.9487042037671
Watford,945.4310298747513
Burnley,990.2582591350784
Brighton,966.2881366786154
Chelsea,1065.9224565256923
Wolves,1067.21896527635
Crystal Palace,950.9507148138482
Tottenham,1017.6412220240377
Everton,995.1049901120932
Bournemouth,867.0120356180538
Leicester,1065.6973913143138
Manchester Utd,1068.422357473665
Manchester City,1110.9841123951421
Norwich,835.7456449708977
Newcastle,1007.2214488959943
Liverpool,1224.6576537637366
Southampton,979.5191426640062
Sheffield Utd,1038.2058881722248
West Ham,880.3889087005805
Aston Villa,929.3809373871518
