Team,Rating
Arsenal,1040.6240273714966
Watford,972.9431332396291
Burnley,1011.8039369949678
Brighton,966.2287539593476
Chelsea,1040.8857057207874
Wolves,1038.1271873235873
Crystal Palace,960.3344100846825
Tottenham,1016.6440294798
Everton,1036.4406527169806
Bournemouth,886.6576941067462
Leicester,973.9540332067899
Manchester Utd,1096.1839550375398
Manchester City,1090.1497045999604
Norwich,873.448072283783
Newcastle,948.2713736983351
Liverpool,1154.0585738813948
Southampton,1041.7763355075417
Sheffield Utd,994.2669999078888
West Ham,917.3812423366671
Aston Villa,939.8201785420758
