Team,Rating
Liverpool,1229.0292690712458
Norwich,901.4637327101675
West Ham,929.9277224081648
Manchester City,1120.9550018841232
Watford,963.3509843221152
Brighton,932.9156628303978
Crystal Palace,986.46727820322
Everton,1009.0058662611908
Burnley,1000.2782699818824
Southampton,976.192658543432
Bournemouth,901.231196273243
Sheffield Utd,1032.1588489508224
Tottenham,1005.2692551014466
Aston Villa,906.7701187940021
Newcastle,957.1611822993191
Arsenal,1021.6160756209749
Leicester,1029.516215333756
Wolves,1048.0352268170886
Manchester Utd,1033.9093515574389
Chelsea,1014.7460830359679
