Team,Rating
Liverpool,1244.3769883994298
Norwich,891.5911669868943
West Ham,922.6671412245427
Manchester City,1098.2330748166446
Watford,949.0012149386096
Brighton,936.9759076913626
Crystal Palace,969.1745911362754
Everton,1010.5609832750908
Burnley,972.6791182936868
Southampton,1000.2128871036346
Bournemouth,924.3155333833612
Sheffield Utd,1025.1176157885989
Tottenham,1026.333844228027
Aston Villa,931.6421851816964
Newcastle,987.7090692162925
Arsenal,988.7453191274674
Leicester,1069.0813930682239
Wolves,1026.6367509517424
Manchester Utd,1005.9280302499926
Chelsea,1019.0171849384261
