Team,Rating
Arsenal,999.8725373990064
Watford,986.1988469489881
Burnley,1017.9763022357854
Brighton,985.3073118077184
Chelsea,1009.8132935350828
Wolves,998.6073887709257
Crystal Palace,940.7648272799014
Tottenham,1043.2787764000207
Everton,986.8896036610912
Bournemouth,1003.3820490139852
Leicester,970.2331932456816
Manchester Utd,1045.8562478517445
Manchester City,1071.0384913386895
Norwich,925.7271144387839
Newcastle,942.8259384974011
Liverpool,1029.226934412754
Southampton,1029.0090301175076
Sheffield Utd,988.9794668813014
West Ham,1011.205828770379
Aston Villa,1013.8068173932523
