Team,Rating
Arsenal,997.1333520486049
Watford,952.2999438178921
Burnley,1015.645877973527
Brighton,932.8506185478317
Chelsea,1010.0972145382561
Wolves,1055.330362521154
Crystal Palace,955.0859504885656
Tottenham,1053.1940632224832
Everton,1019.0605980200604
Bournemouth,851.1423252990809
Leicester,1036.9316759878984
Manchester Utd,1101.881430486073
Manchester City,1102.8186938951856
Norwich,867.1485830075821
Newcastle,985.7459864847225
Liverpool,1206.7662564109762
Southampton,1016.0597932104454
Sheffield Utd,1018.1821787591787
West Ham,912.9968340654359
Aston Villa,909.6282612150468
