Team,Rating
Arsenal,1031.2220677445625
Watford,887.3976321243937
Burnley,991.4615184586617
Brighton,948.194092613712
Chelsea,1069.6988404655451
Wolves,1036.524354755302
Crystal Palace,972.5434191003311
Tottenham,1028.2140154255098
Everton,966.925206619034
Bournemouth,914.3293235523748
Leicester,1093.4926697244236
Manchester Utd,1053.736816068353
Manchester City,1123.0312706732466
Norwich,845.5812821337815
Newcastle,963.8385877538951
Liverpool,1267.907186764951
Southampton,962.996944495808
Sheffield Utd,1022.4719654729381
West Ham,925.8367631597131
Aston Villa,894.5960428934627
