Team,Rating
Liverpool,1117.28014684009
Norwich,929.834455361619
West Ham,994.2644959300183
Manchester City,1063.0994088543962
Watford,938.5179290100407
Brighton,984.7167094113586
Crystal Palace,1014.5783889878282
Everton,954.3555007848151
Burnley,985.3567416993683
Southampton,948.8464950267804
Bournemouth,996.7367933310443
Sheffield Utd,1002.8600759212677
Tottenham,982.7768393223587
Aston Villa,980.0270163414081
Newcastle,965.3807621513354
Arsenal,1022.0291321912374
Leicester,1057.2149142015064
Wolves,1000.7208693833151
Manchester Utd,1001.9489612150824
Chelsea,1059.4543640351296
