Team,Rating
Arsenal,1016.7668102976842
Watford,954.9055165684963
Burnley,1000.0339081301692
Brighton,1015.3343214512422
Chelsea,1014.5304984710245
Wolves,1000.7023986633528
Crystal Palace,968.7331947354535
Tottenham,1029.8949734492508
Everton,1000.7701398146427
Bournemouth,985.4023736484061
Leicester,984.7023986633528
Manchester Utd,1029.7941916775026
Manchester City,1045.1281248226185
Norwich,953.4695015289755
Newcastle,970.8382212862026
Liverpool,1014.4968829087939
Southampton,1031.1961770197822
Sheffield Utd,952.0339081301692
West Ham,1015.3002917540011
Aston Villa,1015.9661669788793
