Team,Rating
Liverpool,1190.9870951833484
Norwich,880.4155230808661
West Ham,940.8917917622761
Manchester City,1077.7312700457203
Watford,930.8759534082337
Brighton,971.1526856592318
Crystal Palace,1002.4920344771919
Everton,978.38389044759
Burnley,973.5433334467506
Southampton,964.2151898330212
Bournemouth,934.0738029127192
Sheffield Utd,1033.449436333975
Tottenham,1026.3753074575682
Aston Villa,937.494441117499
Newcastle,998.9430020988012
Arsenal,981.188561999876
Leicester,1084.3109966944958
Wolves,1053.0541629573281
Manchester Utd,1027.9659656389765
Chelsea,1012.4555554445308
