Team,Rating
Liverpool,1172.927406012865
Norwich,896.7615394303186
West Ham,939.1765954761959
Manchester City,1066.1077105858778
Watford,909.9409828337282
Brighton,982.530381134201
Crystal Palace,1005.2831908139516
Everton,956.2472437434151
Burnley,956.6809626875548
Southampton,943.9237499731852
Bournemouth,943.5286290359629
Sheffield Utd,1010.990984570401
Tottenham,1011.6047125172307
Aston Villa,952.6348146735788
Newcastle,1017.6238417975078
Arsenal,996.7226675927666
Leicester,1123.388658469392
Wolves,1040.7661588369451
Manchester Utd,1037.1713686554829
Chelsea,1035.9884011594393
