Team,Rating
Arsenal,1039.2304537951652
Watford,983.3547950965554
Burnley,1019.5015037413276
Brighton,942.7852784412462
Chelsea,1017.0311872750656
Wolves,1025.4913245296896
Crystal Palace,945.4463040101516
Tottenham,1048.4588604435346
Everton,1054.1227138417642
Bournemouth,894.0499057661789
Leicester,972.7353506478759
Manchester Utd,1090.8778461506101
Manchester City,1096.3383896606217
Norwich,859.510850450955
Newcastle,971.0605245263935
Liverpool,1168.9442124980544
Southampton,1011.6445153006638
Sheffield Utd,1030.157873251777
West Ham,927.2979524774244
Aston Villa,901.9601580949463
