Team,Rating
Liverpool,1106.287970693454
Norwich,943.8116916227076
West Ham,993.8286167657278
Manchester City,1049.6653690106332
Watford,935.6011784897263
Brighton,968.6335849848872
Crystal Palace,1014.2005385363044
Everton,970.4386252112865
Burnley,999.235242849476
Southampton,961.0538117148686
Bournemouth,999.6535438513587
Sheffield Utd,1003.2959550855581
Tottenham,993.7690154689947
Aston Villa,993.4610561851711
Newcastle,963.5963972712744
Arsenal,1022.4069826427612
Leicester,1045.0075975134182
Wolves,1002.505234263376
Manchester Utd,987.9717249539938
Chelsea,1045.575862885022
