Team,Rating
Liverpool,1098.5272259604735
Norwich,956.8040408067702
West Ham,1029.3459418499635
Manchester City,1052.9055438781186
Watford,930.073236379435
Brighton,966.7968837773458
Crystal Palace,1013.2857239221506
Everton,966.0996791126693
Burnley,1000.0978442066488
Southampton,972.8914471998756
Bournemouth,1018.1232390600599
Sheffield Utd,987.341776170667
Tottenham,1014.8837200416327
Aston Villa,961.3045541011217
Newcastle,959.2082080994747
Arsenal,1025.3055579941326
Leicester,1043.1781167902755
Wolves,985.5301453600379
Manchester Utd,1000.1361764305689
Chelsea,1018.1609388585782
