Team,Rating
Liverpool,1216.7086297295812
Norwich,881.5679553557293
West Ham,934.1887295639626
Manchester City,1112.3228379677532
Watford,981.8160095115941
Brighton,958.1617661470146
Crystal Palace,995.2242154386119
Everton,999.199034877997
Burnley,929.9653384140086
Southampton,1005.7823119557669
Bournemouth,904.2054480088782
Sheffield Utd,1024.2408891849
Tottenham,993.528476848904
Aston Villa,930.0233208711278
Newcastle,973.3539591497362
Arsenal,986.4636777578525
Leicester,1083.72656287612
Wolves,1020.416382671207
Manchester Utd,1032.35300368973
Chelsea,1036.7514499795245
