Team,Rating
Liverpool,1219.579854276295
Norwich,878.3104852526983
West Ham,907.7761188820924
Manchester City,1124.9101184623073
Watford,952.5403659164729
Brighton,952.8683755304493
Crystal Palace,1012.9148763942974
Everton,1002.7196037577635
Burnley,989.5544994286137
Southampton,972.2203880785213
Bournemouth,889.7206214663117
Sheffield Utd,1017.2210621115031
Tottenham,1007.2719388922948
Aston Villa,892.1992697001476
Newcastle,992.8624661674972
Arsenal,1000.6080228462394
Leicester,1035.9611459828145
Wolves,1058.313869964808
Manchester Utd,1051.6036221947124
Chelsea,1040.8432946941593
