Team,Rating
Liverpool,1165.7325914033856
Norwich,908.6912248915964
West Ham,953.8839191588402
Manchester City,1085.1570412990243
Watford,905.2600371805835
Brighton,979.6128040134687
Crystal Palace,1009.9641364670963
Everton,934.8251293946564
Burnley,971.5204383781825
Southampton,957.8220291059112
Bournemouth,950.7234436454422
Sheffield Utd,999.0612991091232
Tottenham,996.7652368266031
Aston Villa,962.0529655974001
Newcastle,1003.7255626647818
Arsenal,982.0153439101223
Leicester,1113.9705075455709
Wolves,1043.6837359576773
Manchester Utd,1018.1220379423364
Chelsea,1057.410515508198
