Team,Rating
Arsenal,1044.6734934133513
Watford,945.8886392874205
Burnley,1041.3928610269643
Brighton,984.6013585478005
Chelsea,1026.7318670038617
Wolves,1014.1059339758853
Crystal Palace,903.2946189757706
Tottenham,1053.093515886774
Everton,1001.9815642475978
Bournemouth,956.6295234822709
Leicester,969.137542747055
Manchester Utd,1086.2102720705893
Manchester City,1049.9469411648292
Norwich,889.0768112730151
Newcastle,964.7448739335405
Liverpool,1039.8140499239387
Southampton,1042.0214488641761
Sheffield Utd,996.2372808095109
West Ham,1009.4523284655008
Aston Villa,980.9650749001479
