Team,Rating
Liverpool,1216.1417388389898
Norwich,833.1616657798668
West Ham,911.2753276779546
Manchester City,1115.0353760397552
Watford,925.2082200200164
Brighton,951.5021590045129
Crystal Palace,961.9226717465077
Everton,1012.0030035916584
Burnley,1031.557512929057
Southampton,996.0998378476024
Bournemouth,869.0598054001817
Sheffield Utd,1037.2950226873622
Tottenham,1012.5839246229464
Aston Villa,875.9004153389079
Newcastle,984.7412153257643
Arsenal,1042.6189373607917
Leicester,1030.741584205782
Wolves,1039.763713858227
Manchester Utd,1092.242013949163
Chelsea,1061.1458537749509
