Team,Rating
Liverpool,1248.0892129784008
Norwich,887.8789424079232
West Ham,914.1277855695566
Manchester City,1106.7724304716305
Watford,948.44765010708
Brighton,937.5294725228922
Crystal Palace,955.0715411580516
Everton,1024.6640332533145
Burnley,989.9444474179838
Southampton,982.9475579793375
Bournemouth,912.8316300069712
Sheffield Utd,1036.6015191649888
Tottenham,1038.0779896938388
Aston Villa,919.8980397158845
Newcastle,971.7567901467505
Arsenal,1004.6975981970094
Leicester,1067.136411351623
Wolves,1028.5817326683432
Manchester Utd,1022.5305230866447
Chelsea,1002.414692101774
