Team,Rating
Arsenal,1068.0316254352003
Brighton,992.7571854896611
Aston Villa,981.216084953643
Chelsea,1058.4707632688462
Fulham,910.881012926955
Newcastle,1016.4064493723777
Leeds,1034.3963079442776
West Brom,942.7667590413542
Leicester,987.567420518118
Tottenham,1051.3346615946373
Liverpool,1074.042514897016
Crystal Palace,955.1700642451891
Manchester City,1048.9370332722297
Everton,1001.0081789411066
Sheffield Utd,932.5793503801018
Burnley,945.9056423898897
West Ham,1029.489482708147
Southampton,945.070606149987
Wolves,952.6418236390664
Manchester Utd,1071.3270328321955
