Team,Rating
Arsenal,1030.5304984710244
Brighton,1002.8046975081021
Aston Villa,1011.8117441871402
Chelsea,1000.0
Fulham,968.7331947354535
Newcastle,1014.4634227228255
Leeds,1043.747133633611
West Brom,956.2528663663891
Leicester,968.0
Tottenham,1014.5304984710245
Liverpool,1058.4048204288974
Crystal Palace,988.3184428376546
Manchester City,1016.067075748199
Everton,985.3393145041805
Sheffield Utd,1016.0
Burnley,956.2528663663891
West Ham,1029.1953024918978
Southampton,986.2058083224974
Wolves,953.4695015289755
Manchester Utd,999.8728116757379
