Team,Rating
Arsenal,1066.6669339832094
Brighton,957.5828791787491
Aston Villa,965.5085421883298
Chelsea,1066.647509020564
Fulham,948.2870247646948
Newcastle,989.202521552696
Leeds,1011.3373612892772
West Brom,965.8545183665575
Leicester,1003.2749632834311
Tottenham,1033.639413961616
Liverpool,1054.727839307598
Crystal Palace,972.0579826728593
Manchester City,1093.4944472398704
Everton,987.507851500017
Sheffield Utd,904.7539189189398
Burnley,945.7413396765537
West Ham,1042.906872178166
Southampton,938.631414716484
Wolves,972.8564603530232
Manchester Utd,1079.320205847363
