Team,Rating
Arsenal,1061.4090792018824
Brighton,982.9411466382396
Aston Villa,996.5217102776759
Chelsea,1069.0580660999728
Fulham,926.636366748546
Newcastle,912.3645276364368
Leeds,1029.2435714157825
West Brom,902.8502153866444
Leicester,1067.6239932674403
Tottenham,981.3001688615598
Liverpool,1021.4512661003345
Crystal Palace,953.0219080794283
Manchester City,1193.7121631528723
Everton,1026.7281261141427
Sheffield Utd,890.8335197014501
Burnley,974.1257370192692
West Ham,1050.0896715734543
Southampton,904.0386569501693
Wolves,938.091129911836
Manchester Utd,1117.9589758628629
