Team,Rating
Arsenal,1059.952119549128
Brighton,989.8697159892923
Aston Villa,979.6152647961515
Chelsea,1043.5160739944242
Fulham,928.8323668114617
Newcastle,1045.3854667060127
Leeds,1054.3176281545295
West Brom,952.0853052113073
Leicester,985.5692209889337
Tottenham,1012.8177365162785
Liverpool,1080.3284895861054
Crystal Palace,945.7605637325826
Manchester City,1014.3793722800133
Everton,1006.9964540668802
Sheffield Utd,968.0166081211124
Burnley,947.6313961825375
West Ham,1009.7800880620845
Southampton,955.519426704529
Wolves,986.6778957039146
Manchester Utd,1032.9488068427208
