Team,Rating
Arsenal,1054.4688432916619
Brighton,992.7571854896611
Aston Villa,979.5077144310129
Chelsea,1057.819045541179
Fulham,908.6506177932322
Newcastle,1019.5932614204385
Leeds,1054.6053336921052
West Brom,942.7667590413542
Leicester,1001.1302026616565
Tottenham,1038.9870903872475
Liverpool,1063.3632637710778
Crystal Palace,957.4004593789119
Manchester City,1036.3037282220039
Everton,986.2198167732388
Sheffield Utd,924.7579462808424
Burnley,958.2532135972795
West Ham,1029.489482708147
Southampton,959.8589683178549
Wolves,962.0883166412314
Manchester Utd,1071.9787505598626
