Team,Rating
Fulham,939.4376338224654
Arsenal,1027.8431733882912
Crystal Palace,998.464567144416
Southampton,1000.8314777720037
Liverpool,1032.3836646065033
Leeds,1013.9584132202468
West Ham,1005.5633076781226
Newcastle,1013.1911589863844
West Brom,955.5115727398842
Leicester,1027.8699855607865
Tottenham,1016.0048111471705
Everton,1058.4272894287476
Sheffield Utd,940.9271773972899
Wolves,996.620585406551
Brighton,971.5187494809502
Chelsea,1014.6619520785523
Manchester Utd,985.4338198346454
Burnley,953.3731791062779
Aston Villa,1045.9668392519402
Manchester City,1002.0106419487705
