Team,Rating
Arsenal,1088.4222945422757
Brighton,990.0891503086991
Aston Villa,968.2801794772286
Chelsea,1052.156658077545
Fulham,924.9058743844939
Newcastle,924.1877016215572
Leeds,1030.3739973139711
West Brom,915.7099718019375
Leicester,1051.3534842497174
Tottenham,1010.932730488779
Liverpool,991.1601532082996
Crystal Palace,979.4818980074873
Manchester City,1188.5582749796854
Everton,1007.0477424026328
Sheffield Utd,893.7817345200882
Burnley,957.1389610875706
West Ham,1071.7512330243815
Southampton,900.7490393202921
Wolves,953.9440006956373
Manchester Utd,1099.9749204877207
