Team,Rating
Fulham,941.621865888384
Arsenal,942.9216357346444
Crystal Palace,969.3227329239985
Southampton,1028.846293377065
Liverpool,1104.0607324140765
Leeds,978.858665082247
West Ham,1014.605881858037
Newcastle,993.2196645401713
West Brom,898.7966694364296
Leicester,1045.9182697509357
Tottenham,1042.2390043790394
Everton,1045.479576024906
Sheffield Utd,857.4853125829392
Wolves,998.8791539638984
Brighton,949.0044058888722
Chelsea,1045.249989245479
Manchester Utd,1069.8843756158233
Burnley,977.7351694491683
Aston Villa,1043.2341467787628
Manchester City,1052.6364550651217
