Team,Rating
Fulham,893.5903821437633
Arsenal,1048.5948250409563
Crystal Palace,941.1294059154973
Southampton,923.9730291448609
Liverpool,1046.3896081491168
Leeds,1023.1583435996415
West Ham,1045.6291113633874
Newcastle,966.3144249263366
West Brom,901.6409456081343
Leicester,1073.4867013294183
Tottenham,1018.5371210517961
Everton,1030.2858068838534
Sheffield Utd,821.3728437551244
Wolves,978.3806969715889
Brighton,949.4192718913495
Chelsea,1090.0280893503132
Manchester Utd,1134.3763030952489
Burnley,961.7954333785325
Aston Villa,980.7654989111687
Manchester City,1171.132157489909
