Team,Rating
Arsenal,982.7000716060824
Brighton,943.1016105431011
Aston Villa,1014.4074925780621
Chelsea,1076.573363769504
Fulham,893.8103583756701
Newcastle,956.1761267424677
Leeds,998.0203531378863
West Brom,875.5068767270122
Leicester,1057.2052021325608
Tottenham,1075.975809831573
Liverpool,1063.4602326334477
Crystal Palace,944.1246202681857
Manchester City,1143.0874656391547
Everton,1016.7537664847692
Sheffield Utd,812.9178657268178
Burnley,939.1560560613734
West Ham,1096.4119164701465
Southampton,1013.0432734719956
Wolves,975.2897465182094
Manchester Utd,1122.2777912819797
