Team,Rating
Fulham,940.2820080270207
Arsenal,1033.7895028755033
Crystal Palace,977.5153366803273
Southampton,919.241561630221
Liverpool,1008.701679379722
Leeds,984.0434616646537
West Ham,1063.3620576096364
Newcastle,907.7996608469435
West Brom,874.8869567980744
Leicester,1088.4528300729733
Tottenham,1033.0338823757204
Everton,1018.6818516206357
Sheffield Utd,845.7411345862855
Wolves,970.2033719138599
Brighton,970.7094448806045
Chelsea,1080.549850897432
Manchester Utd,1122.8514479068403
Burnley,987.0369119725217
Aston Villa,982.8680240955316
Manchester City,1190.2490241654907
