Team,Rating
Arsenal,1046.9526760649483
Brighton,989.0019266092603
Aston Villa,992.1892044134578
Chelsea,1030.7993419424329
Fulham,943.5246114063636
Newcastle,1032.6686649980684
Leeds,1038.7201907555987
West Brom,934.2962370147342
Leicester,1001.9642247260261
Tottenham,1029.4194575655865
Liverpool,1067.7545499687992
Crystal Palace,958.4772957845739
Manchester City,1029.9768096789442
Everton,1007.8642434469123
Sheffield Utd,981.016051605292
Burnley,960.3481978904817
West Ham,993.385084324992
Southampton,973.3084949011021
Wolves,971.9856511090127
Manchester Utd,1016.3470857934128
