Team,Rating
Fulham,914.252466240211
Arsenal,1005.2269443166127
Crystal Palace,989.4544993011646
Southampton,985.8026653574325
Liverpool,1083.9023369369402
Leeds,1007.5254135668123
West Ham,1049.5338446082374
Newcastle,917.4757067445729
West Brom,870.8243475534979
Leicester,1073.2055393602166
Tottenham,1020.9065423242092
Everton,1028.8592969255628
Sheffield Utd,880.3322142820581
Wolves,958.734084029406
Brighton,967.1069204295195
Chelsea,1023.0549183135552
Manchester Utd,1097.0457113841553
Burnley,974.290858770545
Aston Villa,1025.5260301804576
Manchester City,1126.939659374832
