Team,Rating
Fulham,907.7627591820868
Arsenal,1017.6212553205153
Crystal Palace,959.6008253768757
Southampton,916.2065377906123
Liverpool,1035.684680041987
Leeds,1023.1583435996415
West Ham,1064.0108902360448
Newcastle,966.3144249263366
West Brom,912.9618835040912
Leicester,1052.9188093326086
Tottenham,1018.5371210517961
Everton,1011.9040280111961
Sheffield Utd,821.3728437551244
Wolves,962.2265750377315
Brighton,965.5733938252068
Chelsea,1089.0868827274887
Manchester Utd,1145.6672546483667
Burnley,947.623056340209
Aston Villa,990.0424393548608
Manchester City,1191.7259959372175
