Team,Rating
Fulham,917.134232440249
Arsenal,995.2623324472124
Crystal Palace,974.9895679220775
Southampton,1049.7480808347248
Liverpool,1069.0164294038136
Leeds,984.9014968896424
West Ham,1017.6479884465994
Newcastle,1001.7161487967089
West Brom,914.9405500792274
Leicester,1043.2224177422177
Tottenham,1068.4903401348881
Everton,1016.8431442670687
Sheffield Utd,894.4005891833561
Wolves,1014.9890888548442
Brighton,981.2291975737894
Chelsea,1052.1195370254884
Manchester Utd,1016.9822399784794
Burnley,948.7704861129415
Aston Villa,1020.759850922185
Manchester City,1016.8362809444857
