home-name,away-name,home-elo,away-elo,home-win-odds,draw-odds,away-win-odds,home-result,away-result,match-date,epoch_time,home-win-elo,draw-elo,away-win-elo,home_win_elo_bookies_draw_odds,away_win_elo_bookies_draw_odds,draw_elo_bookies_draw_odds
Arsenal,Wolves,1021.0490789023132,1001.7009226722392,0.5714285714285714,0.2590673575129534,0.21052631578947367,1,1,2019-11-02 15:00:00,1572706800.0,0.5306266652788819,0.0,0.4693733347211181,0.39315861727917156,0.34777402520787504,0.2590673575129534
Watford,Chelsea,927.8727192690613,1070.099573776109,0.1941747572815534,0.23201856148491876,0.6134969325153374,1,2,2019-11-02 17:30:00,1572715800.0,0.3326628044056046,0.0,0.6673371955943954,0.2554788590678773,0.5125025794472039,0.23201856148491876
Crystal Palace,Leicester,1000.532076083236,1071.2612271060987,0.2680965147453083,0.2881844380403458,0.48309178743961345,0,2,2019-11-03 14:00:00,1572789600.0,0.4389472782685065,0.0,0.5610527217314936,0.31244950355135764,0.3993660584082966,0.2881844380403458
Everton,Tottenham,955.6614400808555,981.4709000263183,0.39840637450199207,0.2785515320334262,0.36363636363636365,1,1,2019-11-03 16:30:00,1572798600.0,0.4591893969987377,0.0,0.5408106030012623,0.33128148697123416,0.39016698099533964,0.2785515320334262
Norwich,Watford,900.8719199024093,943.341861766418,0.3472222222222222,0.2777777777777778,0.4166666666666667,0,2,2019-11-08 20:00:00,1573243200.0,0.4834107030423955,0.0,0.5165892969576045,0.3491299521972856,0.37309227002493656,0.2777777777777778
Chelsea,Crystal Palace,1082.938011357867,987.6936385014782,0.7042253521126761,0.20703933747412007,0.12836970474967907,2,0,2019-11-09 12:30:00,1573302600.0,0.5987988255700673,0.0,0.40120117442993275,0.47482391344375935,0.3181367490821206,0.20703933747412007
Tottenham,Sheffield Utd,983.1494472376145,1016.3761516167233,0.6535947712418301,0.23201856148491876,0.15408320493066255,1,1,2019-11-09 15:00:00,1573311600.0,0.447545399646994,0.0,0.552454600353006,0.3437065598217054,0.4242748786933759,0.23201856148491876
Southampton,Everton,922.7422629609159,970.8454123657832,0.3164556962025316,0.29673590504451036,0.4273504273504274,1,2,2019-11-09 15:00:00,1573311600.0,0.4744991339039891,0.0,0.5255008660960109,0.33369820396215255,0.36956589099333703,0.29673590504451036
Newcastle,Bournemouth,1000.0982721485221,995.5863837425458,0.38759689922480617,0.3058103975535168,0.3472222222222222,2,1,2019-11-09 15:00:00,1573311600.0,0.4565493504691384,0.0,0.5434506495308615,0.3169318120993713,0.3772577903471118,0.3058103975535168
Burnley,West Ham,986.4740927870295,960.6254327234061,0.46511627906976744,0.2770083102493075,0.29940119760479045,3,0,2019-11-09 15:00:00,1573311600.0,0.4902508126745948,0.0,0.5097491873254052,0.3544472634572555,0.368544426293437,0.2770083102493075
Leicester,Arsenal,1084.9648379758232,1007.3454680325887,0.5235602094240838,0.2518891687657431,0.2631578947368421,2,0,2019-11-09 17:30:00,1573320600.0,0.5717621603211065,0.0,0.4282378396788935,0.42774146502611743,0.3203693662081395,0.2518891687657431
Wolves,Aston Villa,1016.2468261857514,955.4923511753718,0.5882352941176471,0.2631578947368421,0.1869158878504673,2,1,2019-11-10 14:00:00,1573394400.0,0.5454405152027447,0.0,0.4545594847972553,0.40190353751781194,0.334938567745346,0.2631578947368421
Manchester Utd,Brighton,1002.2844010457745,981.6346513460304,0.6172839506172839,0.2638522427440633,0.16051364365971107,3,1,2019-11-10 14:00:00,1573394400.0,0.48201715540058837,0.0,0.5179828445994117,0.35483584790702943,0.3813119093489073,0.2638522427440633
Liverpool,Manchester City,1140.8357123223275,1060.4528648056196,0.37735849056603776,0.27548209366391185,0.38314176245210724,3,1,2019-11-10 16:30:00,1573403400.0,0.5760373803214559,0.0,0.4239626196785441,0.4173493967618262,0.30716850957426195,0.27548209366391185
West Ham,Tottenham,945.6612512040026,998.113628757018,0.2114164904862579,0.23094688221709006,0.5952380952380952,2,3,2019-11-23 12:30:00,1574512200.0,0.46763067248135914,0.0,0.5323693275186409,0.35963282664270807,0.4094202911402019,0.23094688221709006
Watford,Burnley,929.3180326646312,1000.4979218888162,0.4464285714285714,0.3021148036253776,0.29239766081871343,0,3,2019-11-23 15:00:00,1574521200.0,0.43824465943083785,0.0,0.5617553405691622,0.3058444602070198,0.39204073616760265,0.3021148036253776
Everton,Norwich,951.6658873646504,920.0514449035421,0.7352941176470589,0.1890359168241966,0.11862396204033215,0,2,2019-11-23 15:00:00,1574521200.0,0.5993601562853981,0.0,0.40063984371460193,0.4860595596340941,0.3249045235417093,0.1890359168241966
Crystal Palace,Liverpool,978.322268626693,1150.2070821971126,0.14534883720930233,0.2232142857142857,0.6711409395973155,1,2,2019-11-23 15:00:00,1574521200.0,0.29285530858703457,0.0,0.7071446914129654,0.22748582006314294,0.5492998942225714,0.2232142857142857
Brighton,Leicester,970.2576746930384,1096.3418146288152,0.2617801047120419,0.27932960893854747,0.5025125628140703,0,2,2019-11-23 15:00:00,1574521200.0,0.3555305204059981,0.0,0.6444694795940019,0.2562203191752723,0.46445007188618015,0.27932960893854747
Bournemouth,Wolves,980.5367123741238,1031.2964975541734,0.33444816053511706,0.30959752321981426,0.3968253968253968,1,2,2019-11-23 15:00:00,1574521200.0,0.47030223026318807,0.0,0.5296977697368119,0.32469782460895025,0.3657046521712355,0.30959752321981426
Arsenal,Southampton,1003.5245708356971,926.5631601578075,0.684931506849315,0.2127659574468085,0.14513788098693758,2,2,2019-11-23 15:00:00,1574521200.0,0.619403037402862,0.0,0.38059696259713804,0.4876151571043807,0.2996188854488108,0.2127659574468085
Manchester City,Chelsea,1077.4869008393064,1065.9039753241802,0.7194244604316546,0.18281535648994515,0.1392757660167131,2,1,2019-11-23 17:30:00,1574530200.0,0.46768637394728546,0.0,0.5323136260527146,0.3821861227686227,0.4349985207414322,0.18281535648994515
Sheffield Utd,Manchester Utd,1015.7275581397782,1002.9329945227196,0.25839793281653745,0.2958579881656805,0.4854368932038835,3,3,2019-11-24 16:30:00,1574613000.0,0.5202685461545321,0.0,0.4797314538454679,0.36634294078336876,0.3377990710509508,0.2958579881656805
Aston Villa,Newcastle,973.535317323085,982.055306000809,0.4587155963302753,0.2849002849002849,0.2976190476190476,2,0,2019-11-25 20:00:00,1574712000.0,0.436157307883965,0.0,0.563842692116035,0.3118959666064821,0.40320374849323304,0.2849002849002849
Newcastle,Manchester City,986.3428069951875,1073.199399844928,0.08326394671107411,0.12903225806451613,0.8333333333333334,2,2,2019-11-30 12:30:00,1575117000.0,0.36601559392567135,0.0,0.6339844060743287,0.318787775354617,0.552179966580867,0.12903225806451613
Tottenham,Bournemouth,1013.3048717018337,965.3454694293081,0.7518796992481203,0.17793594306049823,0.11148272017837237,3,2,2019-11-30 15:00:00,1575126000.0,0.5252736579745096,0.0,0.47472634202549036,0.4318085942779777,0.3902554626615241,0.17793594306049823
Liverpool,Brighton,1158.589394774745,961.8753621154062,0.8333333333333334,0.14204545454545456,0.06765899864682003,2,1,2019-11-30 15:00:00,1575126000.0,0.7380527319489923,0.0,0.26194726805100765,0.6332156961607832,0.22473884929376223,0.14204545454545456
Chelsea,West Ham,1044.5775723268994,966.9876542012834,0.78125,0.1636661211129296,0.10030090270812436,0,1,2019-11-30 15:00:00,1575126000.0,0.6664500936650246,0.0,0.3335499063349754,0.5573747919195214,0.278959086967549,0.1636661211129296
Burnley,Crystal Palace,983.4780798322788,995.3421106832304,0.48780487804878053,0.2898550724637681,0.2604166666666667,0,2,2019-11-30 15:00:00,1575126000.0,0.5318700642667935,0.0,0.4681299357332065,0.3777048282474331,0.3324400992887988,0.2898550724637681
Southampton,Watford,942.6900240664531,913.1911687559856,0.47846889952153115,0.28169014084507044,0.2785515320334262,2,1,2019-11-30 17:30:00,1575135000.0,0.4960355028548226,0.0,0.5039644971451773,0.35630719219149226,0.3620026669634372,0.28169014084507044
Wolves,Sheffield Utd,1030.5800009152342,1016.4440547787175,0.4484304932735426,0.3225806451612903,0.27027027027027023,1,1,2019-12-01 14:00:00,1575208800.0,0.5223905199668502,0.0,0.47760948003314985,0.3538774490098017,0.323541905828908,0.3225806451612903
Norwich,Arsenal,923.8232299310545,999.7527858081847,0.22883295194508008,0.22727272727272727,0.5847953216374269,2,2,2019-12-01 14:00:00,1575208800.0,0.38213171789023737,0.0,0.6178682821097626,0.29528360018791067,0.47744367253936204,0.22727272727272727
Manchester Utd,Aston Villa,1001.5824030671058,974.8859087786988,0.6896551724137931,0.21231422505307856,0.1383125864453665,2,2,2019-12-01 16:30:00,1575217800.0,0.5422059829879312,0.0,0.4577940170120688,0.4270879398907059,0.36059783505621557,0.21231422505307856
Leicester,Everton,1106.0393759701687,941.968326023297,0.625,0.24271844660194175,0.1733102253032929,2,1,2019-12-01 16:30:00,1575217800.0,0.6969512080827039,0.0,0.30304879191729606,0.5277882934995234,0.2294932598985349,0.24271844660194175
Crystal Palace,Bournemouth,1009.9641364670963,950.7234436454422,0.45248868778280543,0.2881844380403458,0.29850746268656714,1,0,2019-12-03 19:30:00,1575401400.0,0.5430616942541915,0.0,0.4569383057458085,0.3865597650743092,0.325255796885345,0.2881844380403458
Burnley,Manchester City,971.5204383781825,1085.1570412990243,0.08718395815170009,0.14727540500736377,0.8064516129032259,1,4,2019-12-03 20:15:00,1575404100.0,0.37367629544050907,0.0,0.6263237045594909,0.31864296768785677,0.5340816273047795,0.14727540500736377
Wolves,West Ham,1043.6837359576773,953.8839191588402,0.591715976331361,0.25510204081632654,0.1941747572815534,2,0,2019-12-04 19:30:00,1575487800.0,0.5905082799236518,0.0,0.40949172007634815,0.4398684125961897,0.3050295465874838,0.25510204081632654
Southampton,Norwich,957.8220291059112,908.6912248915964,0.5617977528089888,0.25641025641025644,0.22371364653243844,2,1,2019-12-04 19:30:00,1575487800.0,0.527124842516938,0.0,0.47287515748306197,0.3919646264869539,0.3516251171027897,0.25641025641025644
Manchester Utd,Tottenham,1018.1220379423364,996.7652368266031,0.3861003861003861,0.29325513196480935,0.36101083032490977,2,1,2019-12-04 19:30:00,1575487800.0,0.4831364101490451,0.0,0.5168635898509548,0.3414541784337826,0.365290689601408,0.29325513196480935
Leicester,Watford,1113.9705075455709,905.2600371805835,0.7352941176470589,0.1890359168241966,0.11778563015312131,2,0,2019-12-04 19:30:00,1575487800.0,0.7521521382686841,0.0,0.2478478617313159,0.6099683692197835,0.2009957139560199,0.1890359168241966
Chelsea,Aston Villa,1057.410515508198,962.0529655974001,0.7462686567164178,0.17857142857142858,0.1183431952662722,2,1,2019-12-04 19:30:00,1575487800.0,0.5989705255844182,0.0,0.4010294744155818,0.49201150315862924,0.32941706826994216,0.17857142857142858
Liverpool,Everton,1165.7325914033856,934.8251293946564,0.625,0.24213075060532688,0.16977928692699493,5,2,2019-12-04 20:15:00,1575490500.0,0.776775105354981,0.0,0.22322489464501905,0.5886939660438476,0.16917528335082557,0.24213075060532688
Sheffield Utd,Newcastle,999.0612991091232,1003.7255626647818,0.5586592178770949,0.28169014084507044,0.19685039370078738,0,2,2019-12-05 19:30:00,1575574200.0,0.5432111146748213,0.0,0.4567888853251787,0.39019389927346315,0.32811595988146636,0.28169014084507044
Arsenal,Brighton,982.0153439101223,979.6128040134687,0.6211180124223603,0.23148148148148145,0.18832391713747648,1,2,2019-12-05 20:15:00,1575576900.0,0.5542950593144524,0.0,0.44570494068554756,0.4259860178064774,0.3425325007120412,0.23148148148148145
Everton,Chelsea,956.2472437434151,1035.9884011594393,0.303951367781155,0.26595744680851063,0.4672897196261683,3,1,2019-12-07 12:30:00,1575721800.0,0.3305589266012919,0.0,0.6694410733987082,0.24264431846265042,0.491398234728839,0.26595744680851063
Watford,Crystal Palace,909.9409828337282,1005.2831908139516,0.4081632653061224,0.29940119760479045,0.33222591362126247,0,0,2019-12-07 15:00:00,1575730800.0,0.35372044833922867,0.0,0.6462795516607713,0.24781612248916018,0.45278267990604937,0.29940119760479045
Tottenham,Burnley,1011.6047125172307,956.6809626875548,0.7092198581560284,0.2053388090349076,0.1295336787564767,5,0,2019-12-07 15:00:00,1575730800.0,0.5362663846678868,0.0,0.4637336153321132,0.4261500839147273,0.36851110705036516,0.2053388090349076
Bournemouth,Liverpool,943.5286290359629,1172.927406012865,0.1519756838905775,0.2150537634408602,0.6711409395973155,0,3,2019-12-07 15:00:00,1575730800.0,0.22483795654622796,0.0,0.775162043453772,0.17648570782660902,0.6084605287325308,0.2150537634408602
Manchester City,Manchester Utd,1066.1077105858778,1037.1713686554829,0.7518796992481203,0.1736111111111111,0.11299435028248588,1,2,2019-12-07 17:30:00,1575739800.0,0.5952915847858266,0.0,0.40470841521417344,0.49194235131606495,0.3344465375728239,0.1736111111111111
Norwich,Sheffield Utd,896.7615394303186,1010.990984570401,0.3215434083601286,0.2849002849002849,0.4347826086956522,1,2,2019-12-08 14:00:00,1575813600.0,0.3728026706649322,0.0,0.6271973293350678,0.26659108358090594,0.4485086315188092,0.2849002849002849
Newcastle,Southampton,1017.6238417975078,943.9237499731852,0.38759689922480617,0.3021148036253776,0.35211267605633806,2,1,2019-12-08 14:00:00,1575813600.0,0.5656787771023117,0.0,0.43432122289768826,0.3947788444430031,0.30310635193161933,0.3021148036253776
Aston Villa,Leicester,952.6348146735788,1123.388658469392,0.20491803278688525,0.23923444976076558,0.5952380952380952,1,4,2019-12-08 14:00:00,1575813600.0,0.29431721636941416,0.0,0.7056827836305859,0.22390639905615717,0.5368591511830773,0.23923444976076558
Brighton,Wolves,982.530381134201,1040.7661588369451,0.38314176245210724,0.31347962382445144,0.3424657534246575,2,2,2019-12-08 16:30:00,1575822600.0,0.40882571497711767,0.0,0.5911742850228823,0.2806671836363284,0.4058531925392201,0.31347962382445144
West Ham,Arsenal,939.1765954761959,996.7226675927666,0.2747252747252747,0.24213075060532688,0.5208333333333334,1,3,2019-12-09 20:00:00,1575921600.0,0.4596038650826328,0.0,0.5403961349173672,0.34831963624906553,0.40954961314560756,0.24213075060532688
Liverpool,Watford,1178.6991096640288,904.1692791825643,0.8474576271186441,0.12853470437017994,0.06253908692933083,2,0,2019-12-14 12:30:00,1576326600.0,0.8196342609011298,0.0,0.18036573909887021,0.7142828134845322,0.15718248214528793,0.12853470437017994
Sheffield Utd,Aston Villa,1024.3285734707613,939.2972257732184,0.5586592178770949,0.2597402597402597,0.22271714922048996,2,0,2019-12-14 15:00:00,1576335600.0,0.5832003468637391,0.0,0.4167996531362609,0.43171973728874197,0.3085400029709983,0.2597402597402597
Leicester,Norwich,1114.2173561755897,905.9328417241211,0.8130081300813008,0.14792899408284024,0.08298755186721991,1,1,2019-12-14 15:00:00,1576335600.0,0.7866031966813262,0.0,0.21339680331867383,0.6702417770539111,0.1818292288632487,0.14792899408284024
Chelsea,Bournemouth,1015.8282190157853,963.6888111796169,0.8130081300813008,0.14970059880239522,0.08090614886731393,0,1,2019-12-14 15:00:00,1576335600.0,0.6300056919891874,0.0,0.36999430801081257,0.5356934626494887,0.3146059385481161,0.14970059880239522
Burnley,Newcastle,975.4590522979873,998.8457521870753,0.5025125628140703,0.28735632183908044,0.25,1,0,2019-12-14 15:00:00,1576335600.0,0.4131846996739847,0.0,0.5868153003260153,0.29445346413548334,0.41819021402543616,0.28735632183908044
Southampton,West Ham,927.7051490328828,955.3951964164983,0.5494505494505495,0.25,0.24038461538461536,0,1,2019-12-14 17:30:00,1576344600.0,0.5068312793844499,0.0,0.49316872061555006,0.3801234595383375,0.3698765404616625,0.25
Wolves,Tottenham,1023.4263693178585,1028.9445020363173,0.34602076124567477,0.2785515320334262,0.4132231404958678,1,2,2019-12-15 14:00:00,1576418400.0,0.5418684224714558,0.0,0.45813157752854416,0.390930143231496,0.3305183247350778,0.2785515320334262
Manchester Utd,Everton,1033.5106362031875,959.9079761957105,0.6024096385542168,0.2506265664160401,0.1890359168241966,1,1,2019-12-15 14:00:00,1576418400.0,0.614397889134233,0.0,0.385602110865767,0.4604134557672573,0.28895997781670263,0.2506265664160401
Arsenal,Manchester City,983.8761548926975,1078.954223285947,0.15267175572519084,0.1706484641638225,0.7194244604316546,0,3,2019-12-15 16:30:00,1576427400.0,0.4014535218771589,0.0,0.5985464781228411,0.3329460949356642,0.4964054409005133,0.1706484641638225
Crystal Palace,Brighton,1004.2368805344735,983.5766914136791,0.35714285714285715,0.30864197530864196,0.3717472118959108,1,1,2019-12-16 19:45:00,1576525500.0,0.5326971962336923,0.0,0.46730280376630773,0.3682844813467502,0.3230735433446078,0.30864197530864196
Everton,Arsenal,961.0100039629983,982.7741271254097,0.4672897196261683,0.2610966057441253,0.30959752321981426,0,0,2019-12-21 12:30:00,1576931400.0,0.46556163227225394,0.0,0.534438367727746,0.3440050703212738,0.39489832393460084,0.2610966057441253
Norwich,Wolves,895.1463752866524,1034.2128357553272,0.25,0.2631578947368421,0.5263157894736842,1,2,2019-12-21 15:00:00,1576940400.0,0.3370770761708977,0.0,0.6629229238291023,0.24837258244171412,0.4884695228214439,0.2631578947368421
Newcastle,Crystal Palace,1015.0940028985791,987.9886298229696,0.41152263374485604,0.3225806451612903,0.3067484662576687,1,0,2019-12-21 15:00:00,1576940400.0,0.49224216526550607,0.0,0.507757834734494,0.33345437001856865,0.3439649848201411,0.3225806451612903
Brighton,Sheffield Utd,969.4448256887846,1038.4604391956557,0.4587155963302753,0.29673590504451036,0.28328611898017,0,1,2019-12-21 15:00:00,1576940400.0,0.44162080390295216,0.0,0.5583791960970479,0.3105760549703254,0.3926880399851642,0.29673590504451036
Bournemouth,Burnley,948.230643546262,990.9172199313423,0.4132231404958678,0.30120481927710846,0.32573289902280134,0,1,2019-12-21 15:00:00,1576940400.0,0.48306773854234114,0.0,0.5169322614576588,0.33756540765609383,0.3612297730667977,0.30120481927710846
Aston Villa,Southampton,922.7635889117128,944.2387858943885,0.4,0.2724795640326976,0.36764705882352944,1,3,2019-12-21 15:00:00,1576940400.0,0.5166761519220526,0.0,0.48332384807794737,0.3758924593002399,0.3516279766670625,0.2724795640326976
Manchester City,Leicester,1096.5725972477212,1096.5989822138154,0.7246376811594204,0.17699115044247787,0.13717421124828533,3,1,2019-12-21 17:30:00,1576949400.0,0.4494258136945515,0.0,0.5505741863054485,0.36988142189020606,0.453127427667316,0.17699115044247787
Watford,Manchester Utd,925.8649505465531,1011.8149648391986,0.21186440677966098,0.2604166666666667,0.5681818181818182,2,0,2019-12-22 14:00:00,1577023200.0,0.32201026987534964,0.0,0.6779897301246504,0.23815342876197731,0.5014299045713559,0.2604166666666667
Tottenham,Chelsea,1012.3407616689391,1032.4319593831635,0.43103448275862066,0.2785515320334262,0.32894736842105265,0,2,2019-12-22 16:30:00,1577032200.0,0.5188668864805709,0.0,0.4811331135194291,0.374335720329994,0.3471127476365798,0.2785515320334262
Tottenham,Brighton,1026.3753074575682,955.4102799001554,0.6622516556291391,0.2222222222222222,0.1594896331738437,2,1,2019-12-26 12:30:00,1577363400.0,0.5614204441053379,0.0,0.43857955589466213,0.4366603454152628,0.341117432362515,0.2222222222222222
Sheffield Utd,Watford,1033.449436333975,930.8759534082337,0.5494505494505495,0.2801120448179272,0.2136752136752137,1,1,2019-12-26 15:00:00,1577372400.0,0.6565938394275193,0.0,0.34340616057248075,0.4726739964506231,0.24721395873144972,0.2801120448179272
Everton,Burnley,978.38389044759,973.5433334467506,0.5747126436781609,0.2717391304347826,0.1953125,1,0,2019-12-26 15:00:00,1577372400.0,0.45706604735650996,0.0,0.54293395264349,0.3328633170965888,0.39539755246862857,0.2717391304347826
Crystal Palace,West Ham,1002.4920344771919,940.8917917622761,0.4424778761061947,0.29239766081871343,0.3076923076923077,2,1,2019-12-26 15:00:00,1577372400.0,0.5467686045555556,0.0,0.45323139544444435,0.386894743574399,0.32070759560688755,0.29239766081871343
Chelsea,Southampton,1012.4555554445308,964.2151898330212,0.7246376811594204,0.19685039370078738,0.11961722488038279,0,2,2019-12-26 15:00:00,1577372400.0,0.6242626230822726,0.0,0.37573737691772735,0.501376279955841,0.30177332634337156,0.19685039370078738
Bournemouth,Arsenal,949.8162086717956,981.188561999876,0.2557544757033248,0.24449877750611249,0.5376344086021506,1,1,2019-12-26 15:00:00,1577372400.0,0.45045108982707216,0.0,0.5495489101729278,0.34031634903805696,0.41518487345583055,0.24449877750611249
Aston Villa,Norwich,937.494441117499,880.4155230808661,0.45248868778280543,0.26881720430107525,0.3194888178913738,1,0,2019-12-26 15:00:00,1577372400.0,0.5396608685691783,0.0,0.4603391314308217,0.39459074260972177,0.336592053089203,0.26881720430107525
Manchester Utd,Newcastle,1027.9659656389765,998.9430020988012,0.7407407407407407,0.18656716417910446,0.117096018735363,4,1,2019-12-26 17:30:00,1577381400.0,0.49528122500694216,0.0,0.5047187749930578,0.402878011386244,0.4105548244346515,0.18656716417910446
Leicester,Liverpool,1084.3109966944958,1190.9870951833484,0.2801120448179272,0.2481389578163772,0.5128205128205129,0,4,2019-12-26 20:00:00,1577390400.0,0.38399954747874043,0.0,0.6160004525212596,0.2887142999654053,0.4631467422182175,0.2481389578163772
Wolves,Manchester City,1053.0541629573281,1077.7312700457203,0.14224751066856328,0.18484288354898337,0.7142857142857143,3,2,2019-12-27 19:45:00,1577475900.0,0.41120852493747095,0.0,0.588791475062529,0.33519955544810476,0.47995756100291187,0.18484288354898337
Brighton,Bournemouth,971.1526856592318,934.0738029127192,0.5494505494505495,0.2645502645502646,0.2247191011235955,2,0,2019-12-28 12:30:00,1577536200.0,0.5080498200288625,0.0,0.49195017997113755,0.3736451057355126,0.3618046297142228,0.2645502645502646
Watford,Aston Villa,947.180709168118,921.1896853576147,0.5586592178770949,0.24937655860349128,0.2347417840375587,3,0,2019-12-28 15:00:00,1577545200.0,0.49047638250361525,0.0,0.5095236174963848,0.368163070158574,0.3824603712379347,0.24937655860349128
Southampton,Crystal Palace,965.9708065699401,1000.7364177402729,0.5102040816326531,0.2808988764044944,0.24875621890547267,1,1,2019-12-28 15:00:00,1577545200.0,0.4451369769712841,0.0,0.5548630230287159,0.3200985002939571,0.3990026233015485,0.2808988764044944
Newcastle,Everton,981.9973235406044,995.3295690057869,0.3048780487804878,0.29850746268656714,0.4366812227074236,1,2,2019-12-28 15:00:00,1577545200.0,0.5295524549436499,0.0,0.4704475450563501,0.3714770952589783,0.33001544205445454,0.29850746268656714
West Ham,Leicester,931.145266378281,1094.0575220784908,0.390625,0.2747252747252747,0.37593984962406013,1,2,2019-12-28 17:30:00,1577554200.0,0.3045789182498448,0.0,0.6954210817501552,0.22090339125812922,0.5043713340165961,0.2747252747252747
Norwich,Tottenham,886.7678391206282,1020.0229914178061,0.20491803278688525,0.22522522522522526,0.6097560975609756,2,2,2019-12-28 17:30:00,1577554200.0,0.30149012375743434,0.0,0.6985098762425657,0.23358694273098515,0.5411878320437896,0.22522522522522526
Burnley,Manchester Utd,960.0292893403085,1041.4800097454186,0.23584905660377356,0.2747252747252747,0.5291005291005291,0,2,2019-12-28 19:45:00,1577562300.0,0.4223138783263131,0.0,0.5776861216736868,0.30629358208282054,0.41898114319190477,0.2747252747252747
Arsenal,Chelsea,966.6245856356039,1027.0195318088029,0.3424657534246575,0.2695417789757412,0.4291845493562232,1,2,2019-12-29 14:00:00,1577628000.0,0.45512426138350204,0.0,0.544875738616498,0.33244925831517264,0.3980089627090861,0.2695417789757412
Liverpool,Wolves,1200.9489895114634,1043.092268629213,0.7874015748031495,0.1631321370309951,0.09090909090909091,1,0,2019-12-29 16:30:00,1577637000.0,0.6886908022464023,0.0,0.31130919775359767,0.5763431999223563,0.2605246630466486,0.1631321370309951
Manchester City,Sheffield Utd,1091.7029870856811,1019.477719294014,0.8130081300813008,0.14430014430014432,0.08169934640522876,2,0,2019-12-29 18:00:00,1577642400.0,0.5633838425012219,0.0,0.43661615749877813,0.48208747273192576,0.37361238296792987,0.14430014430014432
Burnley,Aston Villa,942.2480731741554,938.9709015237679,0.5128205128205129,0.29069767441860467,0.23980815347721823,1,2,2020-01-01 12:30:00,1577881800.0,0.5556630051922857,0.0,0.44433699480771427,0.3941330618224352,0.3151692637589601,0.29069767441860467
Brighton,Chelsea,973.703502248657,1024.4687152193778,0.2597402597402597,0.25510204081632654,0.5263157894736842,1,1,2020-01-01 12:30:00,1577881800.0,0.4202869815804651,0.0,0.5797130184195349,0.31307091485075467,0.4318270443329189,0.25510204081632654
Watford,Wolves,967.4887185753574,1022.7842592219737,0.30864197530864196,0.303951367781155,0.4273504273504274,2,1,2020-01-01 15:00:00,1577890800.0,0.365374706023768,0.0,0.634625293976232,0.25431856437520634,0.4417300678436387,0.303951367781155
Southampton,Tottenham,984.4401118117611,1001.5536861759851,0.28169014084507044,0.2617801047120419,0.49751243781094534,1,0,2020-01-01 15:00:00,1577890800.0,0.42283421119309506,0.0,0.577165788806905,0.312144627111133,0.4260752681768252,0.2617801047120419
Newcastle,Leicester,970.9860825989695,1105.0687630201257,0.23640661938534277,0.25839793281653745,0.5494505494505495,0,3,2020-01-01 15:00:00,1577890800.0,0.3441012794260928,0.0,0.6558987205739072,0.2551862201428647,0.48641584704059787,0.25839793281653745
West Ham,Bournemouth,947.280127275794,917.9389420152062,0.5263157894736842,0.273972602739726,0.24038461538461536,4,0,2020-01-01 17:30:00,1577899800.0,0.49578559695271895,0.0,0.504214403047281,0.35995392655471375,0.36607347070556023,0.273972602739726
Norwich,Crystal Palace,891.8358019962277,995.6684548646734,0.4184100418410042,0.2949852507374631,0.32679738562091504,1,1,2020-01-01 17:30:00,1577899800.0,0.34162616013751584,0.0,0.6583738398624841,0.24085148163087403,0.4641632676316629,0.2949852507374631
Manchester City,Everton,1103.3752573151132,983.6572987763547,0.7633587786259541,0.1733102253032929,0.10834236186348863,2,1,2020-01-01 17:30:00,1577899800.0,0.6352415553302432,0.0,0.3647584446697568,0.5251476982539446,0.3015420764427626,0.1733102253032929
Arsenal,Manchester Utd,986.0194383317909,1022.0851570492316,0.37593984962406013,0.2724795640326976,0.3921568627450981,2,0,2020-01-01 20:00:00,1577908800.0,0.3939108532441589,0.0,0.6060891467558411,0.2865781956844426,0.4409422402828599,0.2724795640326976
Liverpool,Sheffield Utd,1209.2772173324088,1011.1494914730687,0.78125,0.17513134851138354,0.08481764206955048,2,0,2020-01-02 20:00:00,1577995200.0,0.7397428805954586,0.0,0.26025711940454144,0.6101907123650805,0.21467793912353592,0.17513134851138354
Sheffield Utd,West Ham,1024.2408891849,934.1887295639626,0.5154639175257733,0.29154518950437314,0.234192037470726,1,0,2020-01-10 20:00:00,1578686400.0,0.59089382150527,0.0,0.40910617849472997,0.4186215703375529,0.289833240158074,0.29154518950437314
Crystal Palace,Arsenal,995.2242154386119,986.4636777578525,0.21978021978021978,0.2557544757033248,0.5649717514124294,1,1,2020-01-11 12:30:00,1578745800.0,0.5138824820644252,0.0,0.4861175179355748,0.38245473729091495,0.3617907870057603,0.2557544757033248
Wolves,Newcastle,1020.416382671207,973.3539591497362,0.684931506849315,0.22624434389140272,0.13157894736842105,1,1,2020-01-11 15:00:00,1578754800.0,0.5739961422114581,0.0,0.4260038577885419,0.4441327616206305,0.32962289448796683,0.22624434389140272
Manchester Utd,Norwich,1032.35300368973,881.5679553557293,0.7462686567164178,0.186219739292365,0.1107419712070875,4,0,2020-01-11 15:00:00,1578754800.0,0.6791297924844254,0.0,0.3208702075155746,0.5526624195822978,0.26111784112533726,0.186219739292365
Leicester,Southampton,1083.72656287612,1005.7823119557669,0.5882352941176471,0.25510204081632654,0.19762845849802374,1,2,2020-01-11 15:00:00,1578754800.0,0.6669437545001802,0.0,0.3330562454998198,0.4968050416174812,0.24809291756619234,0.25510204081632654
