home-name,away-name,home-result,away-result,home-win,away-win,home-odds-avg,home-odds-max,draw-odds-avg,draw-odds-max,away-odds-avg,away-odds-max,date-start-timestamp
Leeds,Chelsea,0,0,False,False,4.12,4.83,2.91,3.0,0.7,0.74,1615638600
Crystal Palace,West Brom,1,0,True,False,1.35,1.4,2.13,2.44,2.43,2.56,1615647600
Everton,Burnley,1,2,False,True,0.98,1.05,2.33,2.48,3.3,3.68,1615656600
Fulham,Manchester City,0,3,False,True,7.36,8.1,3.76,3.9,0.41,0.44,1615665600
Southampton,Brighton,1,2,False,True,2.24,2.35,2.21,2.4,1.4,1.47,1615723200
Leicester,Sheffield Utd,5,0,True,False,0.53,0.57,3.06,3.33,6.43,7.7,1615730400
Arsenal,Tottenham,2,1,True,False,1.67,1.83,2.34,2.43,1.77,1.9,1615739400
Manchester Utd,West Ham,1,0,True,False,0.8,0.97,2.61,2.8,3.9,4.41,1615749300
Wolves,Liverpool,0,1,False,True,4.76,5.15,2.91,3.06,0.64,0.66,1615838400
Fulham,Leeds,1,2,False,True,1.56,1.6,2.35,2.45,1.86,1.94,1616184000
Brighton,Newcastle,3,0,True,False,0.71,0.79,2.59,2.75,4.73,5.5,1616270400
West Ham,Arsenal,3,3,False,False,2.54,2.99,2.5,2.6,1.14,1.25,1616338800
Aston Villa,Tottenham,0,2,False,True,2.09,2.23,2.44,2.58,1.37,1.44,1616355000
Chelsea,West Brom,2,5,False,True,0.28,0.32,4.78,5.8,11.66,16.0,1617449400
Leeds,Sheffield Utd,2,1,True,False,0.55,0.6,3.26,3.5,5.31,6.0,1617458400
Leicester,Manchester City,0,2,False,True,4.48,5.2,2.97,3.2,0.67,0.75,1617467400
Arsenal,Liverpool,0,3,False,True,1.9,2.17,2.64,2.85,1.4,1.48,1617476400
Southampton,Burnley,3,2,True,False,1.02,1.13,2.4,2.59,3.03,3.2,1617534000
Newcastle,Tottenham,2,2,False,False,4.47,5.16,2.88,3.1,0.68,0.73,1617541500
Aston Villa,Fulham,3,1,True,False,1.5,1.63,2.21,2.34,2.05,2.36,1617550200
Manchester Utd,Brighton,2,1,True,False,0.66,0.7,2.94,3.1,4.48,4.85,1617561000
Everton,Crystal Palace,1,1,False,False,0.84,0.9,2.48,2.84,3.82,4.3,1617642000
Wolves,West Ham,2,3,False,True,1.9,2.05,2.19,2.4,1.64,1.74,1617650100
Fulham,Wolves,0,1,False,True,1.64,1.75,2.11,2.42,1.97,2.04,1617994800
Manchester City,Leeds,1,2,False,True,0.39,0.41,4.26,4.5,6.93,7.64,1618054200
Liverpool,Aston Villa,2,1,True,False,0.47,0.52,3.71,4.0,6.01,7.5,1618063200
Crystal Palace,Chelsea,1,4,False,True,6.45,7.43,3.25,3.43,0.5,0.54,1618072200
Burnley,Newcastle,1,2,False,True,1.28,1.34,2.33,2.44,2.35,2.54,1618138800
West Ham,Leicester,3,2,True,False,2.2,2.3,2.28,2.39,1.38,1.42,1618146300
Tottenham,Manchester Utd,1,3,False,True,1.96,2.16,2.56,2.88,1.4,1.49,1618155000
Sheffield Utd,Arsenal,0,3,False,True,4.64,5.14,2.86,3.05,0.66,0.7,1618164000
West Brom,Southampton,3,0,True,False,2.61,2.75,2.59,2.69,1.07,1.16,1618246800
Brighton,Everton,0,0,False,False,1.16,1.3,2.48,2.78,2.5,2.67,1618254900
Everton,Tottenham,2,2,False,False,2.54,2.82,2.48,2.59,1.15,1.24,1618599600
Newcastle,West Ham,3,2,True,False,2.46,2.73,2.42,2.5,1.2,1.25,1618659000
Wolves,Sheffield Utd,1,0,True,False,0.79,0.84,2.45,2.57,4.31,4.89,1618686900
Arsenal,Fulham,1,1,False,False,0.84,0.91,2.69,2.83,3.51,3.87,1618749000
Manchester Utd,Burnley,3,1,True,False,0.36,0.39,4.27,4.4,7.84,9.1,1618758000
Leeds,Liverpool,1,1,False,False,4.22,4.44,3.48,3.61,0.61,0.64,1618858800
Chelsea,Brighton,0,0,False,False,0.68,0.72,2.73,2.84,4.76,5.02,1618946100
Tottenham,Southampton,2,1,True,False,0.85,0.92,2.82,2.97,3.24,3.6,1619024400
Aston Villa,Manchester City,1,2,False,True,8.82,10.0,4.33,4.6,0.34,0.38,1619032500
Leicester,West Brom,3,0,True,False,0.63,0.67,2.99,3.2,4.77,5.33,1619118000
Arsenal,Everton,0,1,False,True,1.04,1.1,2.57,2.74,2.79,2.9,1619204400
Liverpool,Newcastle,1,1,False,False,0.22,0.24,6.32,7.0,11.57,14.0,1619263800
West Ham,Chelsea,0,1,False,True,4.25,4.6,2.97,3.28,0.68,0.73,1619281800
Sheffield Utd,Brighton,1,0,True,False,5.34,5.7,2.97,3.1,0.59,0.62,1619290800
Wolves,Burnley,0,4,False,True,1.34,1.44,2.12,2.4,2.48,2.65,1619348400
Leeds,Manchester Utd,0,0,False,False,3.38,3.65,2.96,3.11,0.8,0.85,1619355600
Aston Villa,West Brom,2,2,False,False,1.08,1.14,2.51,2.58,2.7,2.9,1619373600
Leicester,Crystal Palace,2,1,True,False,0.43,0.45,3.67,3.84,7.08,7.54,1619463600
Southampton,Leicester,1,1,False,False,3.15,3.4,2.8,2.88,0.88,0.93,1619809200
Crystal Palace,Manchester City,0,2,False,True,8.95,10.25,4.44,4.8,0.34,0.37,1619868600
Brighton,Leeds,2,0,True,False,1.08,1.12,2.54,2.84,2.7,2.82,1619877600
Chelsea,Fulham,2,0,True,False,0.49,0.53,3.24,3.4,6.98,8.64,1619886600
Everton,Aston Villa,1,2,False,True,0.97,1.0,2.76,2.88,2.79,2.94,1619895600
Newcastle,Arsenal,0,2,False,True,2.81,3.23,2.65,2.74,1.0,1.08,1619960400
Tottenham,Sheffield Utd,4,0,True,False,0.33,0.36,4.49,4.8,9.03,10.0,1619979300
West Brom,Wolves,1,1,False,False,1.57,1.7,2.15,2.25,2.03,2.13,1620061200
Burnley,West Ham,1,2,False,True,2.05,2.21,2.55,2.72,1.33,1.4,1620069300
Leicester,Newcastle,2,4,False,True,0.4,0.41,3.91,4.1,7.56,8.57,1620414000
Leeds,Tottenham,3,1,True,False,2.99,3.33,2.96,3.1,0.88,1.08,1620473400
Sheffield Utd,Crystal Palace,0,2,False,True,1.96,2.05,2.21,2.28,1.58,1.7,1620482400
Manchester City,Chelsea,1,2,False,True,1.04,1.09,2.39,2.75,3.04,3.25,1620491400
Liverpool,Southampton,2,0,True,False,0.31,0.33,4.99,5.3,8.64,9.5,1620501300
Wolves,Brighton,2,1,True,False,2.92,3.25,2.33,2.44,1.09,1.27,1620558000
Aston Villa,Manchester Utd,1,3,False,True,3.49,3.8,2.98,3.08,0.78,0.84,1620565500
West Ham,Everton,0,1,False,True,1.15,1.2,2.55,2.86,2.47,2.67,1620574200
Arsenal,West Brom,3,1,True,False,0.5,0.53,3.55,4.01,5.69,6.1,1620583200
Fulham,Burnley,0,2,False,True,1.23,1.26,2.44,2.66,2.38,2.45,1620673200
Manchester Utd,Leicester,1,2,False,True,2.67,2.94,2.56,2.7,1.09,1.22,1620752400
Southampton,Crystal Palace,3,1,True,False,0.89,1.01,2.79,3.14,3.07,3.28,1620760500
Chelsea,Arsenal,0,1,False,True,0.93,0.99,2.41,2.52,3.41,3.67,1620846900
Aston Villa,Everton,0,0,False,False,2.01,2.26,2.34,2.45,1.48,1.62,1620925200
Manchester Utd,Liverpool,2,4,False,True,1.8,1.9,2.74,3.11,1.44,1.51,1620933300
Newcastle,Manchester City,3,4,False,True,7.83,10.0,4.83,5.0,0.33,0.36,1621018800
Burnley,Leeds,0,4,False,True,2.53,2.85,2.83,2.99,1.03,1.09,1621078200
Southampton,Fulham,3,1,True,False,0.88,0.94,2.75,2.9,3.2,3.38,1621087200
Brighton,West Ham,1,1,False,False,2.55,2.75,2.57,2.7,1.1,1.17,1621105200
Crystal Palace,Aston Villa,3,2,True,False,2.13,2.3,2.52,2.72,1.29,1.35,1621162800
Tottenham,Wolves,2,0,True,False,0.54,0.58,3.52,3.75,5.01,5.5,1621170300
West Brom,Liverpool,1,2,False,True,11.24,12.27,6.21,6.69,0.22,0.25,1621179000
Everton,Sheffield Utd,0,1,False,True,0.36,0.4,4.15,4.4,8.17,8.87,1621188000
Southampton,Leeds,0,2,False,True,1.65,1.73,2.82,3.11,1.51,1.56,1621357200
Manchester Utd,Fulham,1,1,False,False,0.3,0.33,4.9,5.3,8.91,10.0,1621357200
Brighton,Manchester City,3,2,True,False,6.31,6.72,3.66,3.9,0.46,0.48,1621360800
Chelsea,Leicester,2,1,True,False,0.7,0.76,2.85,3.13,4.31,4.6,1621365300
Tottenham,Aston Villa,1,2,False,True,0.61,0.67,3.51,3.91,4.25,4.5,1621443600
Newcastle,Sheffield Utd,1,0,True,False,0.85,0.91,2.73,2.82,3.34,3.59,1621443600
Everton,Wolves,1,0,True,False,0.78,0.85,2.74,3.13,3.85,4.1,1621443600
Crystal Palace,Arsenal,1,3,False,True,4.84,5.34,3.12,3.31,0.6,0.64,1621447200
West Brom,West Ham,1,3,False,True,4.17,4.52,3.3,3.4,0.63,0.68,1621451700
Burnley,Liverpool,0,3,False,True,8.88,11.0,5.28,5.52,0.29,0.33,1621451700
Wolves,Manchester Utd,1,2,False,True,1.34,1.48,2.3,2.73,2.26,2.35,1621782000
West Ham,Southampton,3,0,True,False,0.79,0.83,2.88,3.0,3.57,3.8,1621782000
Sheffield Utd,Burnley,1,0,True,False,1.82,2.08,2.5,2.67,1.53,1.63,1621782000
Manchester City,Everton,5,0,True,False,0.3,0.32,5.2,5.65,8.62,10.25,1621782000
Liverpool,Crystal Palace,2,0,True,False,0.16,0.19,7.73,8.5,15.86,17.5,1621782000
Leicester,Tottenham,2,4,False,True,0.8,0.85,3.24,3.6,3.11,3.35,1621782000
Leeds,West Brom,3,1,True,False,0.55,0.59,3.76,3.9,4.56,4.9,1621782000
Fulham,Newcastle,0,2,False,True,1.47,1.61,2.48,2.72,1.91,2.0,1621782000
Aston Villa,Chelsea,2,1,True,False,5.95,6.3,3.86,4.06,0.45,0.48,1621782000
Arsenal,Brighton,2,0,True,False,0.68,0.73,3.2,3.3,3.92,4.23,1621782000
