home-name,away-name,home-elo,away-elo,home-win-odds,draw-odds,away-win-odds,home-result,away-result,match-date,epoch_time,home-win-elo,draw-elo,away-win-elo,home_win_elo_bookies_draw_odds,away_win_elo_bookies_draw_odds,draw_elo_bookies_draw_odds
Norwich,Leicester,953.4695015289755,1014.5304984710245,0.23752969121140144,0.27548209366391185,0.5235602094240838,1,2,2021-08-28 15:00:00,1630159200.0,0.4540780772195163,0.0,0.5459219227804837,0.32898769782020054,0.3955302085158876,0.27548209366391185
Newcastle,Southampton,968.8038229802177,984.6656785487578,0.4098360655737705,0.2801120448179272,0.34602076124567477,2,2,2021-08-28 15:00:00,1630159200.0,0.4748805318681971,0.0,0.5251194681318029,0.3418607750423716,0.3780271801397012,0.2801120448179272
Brighton,Everton,1015.1961770197823,1031.3343214512422,0.43103448275862066,0.3076923076923077,0.29673590504451036,0,2,2021-08-28 15:00:00,1630159200.0,0.5251194681318029,0.0,0.4748805318681971,0.36354424716817124,0.32876344513952105,0.3076923076923077
Aston Villa,Brentford,1000.6687643190155,1013.861734152009,0.4807692307692307,0.30120481927710846,0.2544529262086514,1,1,2021-08-28 15:00:00,1630159200.0,0.4791011150307642,0.0,0.5208988849692358,0.3347935502624617,0.3640016304604298,0.30120481927710846
Liverpool,Chelsea,1030.5304984710244,1030.5304984710244,0.4132231404958678,0.29673590504451036,0.3246753246753247,1,1,2021-08-28 17:30:00,1630168200.0,0.5,0.0,0.5,0.3516320474777448,0.3516320474777448,0.29673590504451036
Tottenham,Watford,1045.1281248226185,985.4023736484061,0.684931506849315,0.22522522522522526,0.1278772378516624,1,0,2021-08-29 14:00:00,1630242000.0,0.5438241765126882,0.0,0.4561758234873118,0.42134125387469534,0.3534335209000794,0.22522522522522526
Burnley,Leeds,970.2058083224974,984.7331947354535,0.30303030303030304,0.28169014084507044,0.4504504504504505,1,1,2021-08-29 14:00:00,1630242000.0,0.4769904127024377,0.0,0.5230095872975623,0.34262691616653973,0.3756829429883898,0.28169014084507044
Wolves,Manchester Utd,955.533079566504,1028.466920433496,0.20202020202020202,0.26881720430107525,0.5649717514124294,0,1,2021-08-29 16:30:00,1630251000.0,0.4355131863272339,0.0,0.5644868136727661,0.3184397491424936,0.4127430465564311,0.26881720430107525
Crystal Palace,Tottenham,1006.2249280532252,1026.5027870170957,0.24752475247524752,0.29940119760479045,0.48780487804878053,3,0,2021-09-11 12:30:00,1631359800.0,0.41795819357741354,0.0,0.5820418064225865,0.2928210098716011,0.4077777925236085,0.29940119760479045
Watford,Wolves,968.030220670977,972.905232543933,0.2770083102493075,0.3125,0.4464285714285714,0,2,2021-09-11 15:00:00,1631368800.0,0.5428797805446585,0.0,0.45712021945534154,0.3732298491244527,0.3142701508755473,0.3125
Southampton,West Ham,986.7357427696066,1027.7998470604243,0.3246753246753247,0.28328611898017,0.4273504273504274,0,0,2021-09-11 15:00:00,1631368800.0,0.43531049309847347,0.0,0.5646895069015265,0.31199307295726286,0.40472080806256716,0.28328611898017
Manchester Utd,Newcastle,1041.746026486477,955.5247169272367,0.8403361344537815,0.1347708894878706,0.06341154090044389,4,1,2021-09-11 15:00:00,1631368800.0,0.5850279358443452,0.0,0.4149720641556548,0.5061832005553499,0.3590459099567795,0.1347708894878706
Leicester,Manchester City,998.5335898241285,1030.59453499849,0.17667844522968199,0.24449877750611249,0.6134969325153374,0,1,2021-09-11 15:00:00,1631368800.0,0.49990339521550003,0.0,0.5000966047844999,0.3776776262141553,0.3778235962797322,0.24449877750611249
Brentford,Brighton,997.9231872149195,1031.1347239568718,0.3333333333333333,0.32679738562091504,0.37453183520599254,0,1,2021-09-11 15:00:00,1631368800.0,0.4980795917840464,0.0,0.5019204082159536,0.3353084833578875,0.3378941310211976,0.32679738562091504
Arsenal,Norwich,970.8072938349519,937.5340828714051,0.7042253521126761,0.20242914979757087,0.1288659793814433,1,0,2021-09-11 15:00:00,1631368800.0,0.5020181669509239,0.0,0.49798183304907606,0.4003950562321134,0.3971757939703157,0.20242914979757087
Chelsea,Aston Villa,1045.1586910813555,986.0405717086844,0.7462686567164178,0.1890359168241966,0.1026694045174538,3,0,2021-09-11 17:30:00,1631377800.0,0.5428689809271546,0.0,0.45713101907284537,0.44024724540217264,0.37071683777363074,0.1890359168241966
Leeds,Liverpool,970.8301077572511,1044.433585449227,0.2066115702479339,0.2304147465437788,0.5988023952095809,0,3,2021-09-12 16:30:00,1631460600.0,0.43447146806882553,0.0,0.5655285319311745,0.3343628348732436,0.4352224185829776,0.2304147465437788
Everton,Burnley,1044.5479415727498,956.99218820099,0.5649717514124294,0.28169014084507044,0.18832391713747648,3,1,2021-09-13 20:00:00,1631559600.0,0.5870743712028902,0.0,0.4129256287971098,0.42170130889221685,0.29660855026271266,0.28169014084507044
Newcastle,Leeds,956.2291006347548,970.125724049733,0.3215434083601286,0.2717391304347826,0.4424778761061947,1,1,2021-09-17 20:00:00,1631905200.0,0.47798800914006045,0.0,0.5220119908599395,0.3480999631780875,0.3801609063871299,0.2717391304347826
Wolves,Brentford,958.0553647799195,1012.773054978933,0.5464480874316939,0.29940119760479045,0.19342359767891684,0,2,2021-09-18 12:30:00,1631964600.0,0.46405836762542463,0.0,0.5359416323745754,0.32511873659984836,0.3754800657953612,0.29940119760479045
Norwich,Watford,922.934886294924,982.629417247458,0.43859649122807015,0.3003003003003003,0.29673590504451036,1,3,2021-09-18 15:00:00,1631973600.0,0.4562248930150343,0.0,0.5437751069849657,0.31922042063814715,0.38047927906155254,0.3003003003003003
Manchester City,Southampton,1028.585423695333,988.7448540727637,0.8547008547008548,0.12239902080783353,0.05803830528148578,0,0,2021-09-18 15:00:00,1631973600.0,0.5627847282236569,0.0,0.4372152717763431,0.4939004285634786,0.3837005506286879,0.12239902080783353
Liverpool,Crystal Palace,1058.681071111241,991.9774423912111,0.7874015748031495,0.1607717041800643,0.08658008658008658,3,0,2021-09-18 15:00:00,1631973600.0,0.5547660730620596,0.0,0.4452339269379404,0.46557538607459026,0.3736529097453455,0.1607717041800643
Burnley,Arsenal,941.6280622349416,986.1714198010003,0.26246719160104987,0.273972602739726,0.5,0,1,2021-09-18 15:00:00,1631973600.0,0.4801289364390127,0.0,0.5198710635609873,0.34858676207215994,0.3774406351881141,0.273972602739726
Aston Villa,Everton,1004.7097525332014,1025.8787607482327,0.45248868778280543,0.29673590504451036,0.2881844380403458,3,0,2021-09-18 17:30:00,1631982600.0,0.41658809923384493,0.0,0.5834119007661551,0.29297145257691765,0.410292642378572,0.29673590504451036
West Ham,Manchester Utd,1012.441747641178,1057.1041259057233,0.22573363431151244,0.2631578947368421,0.5464480874316939,1,2,2021-09-19 14:00:00,1632056400.0,0.4799406068514473,0.0,0.5200593931485527,0.353640447153698,0.3832016581094599,0.2631578947368421
Brighton,Leicester,1045.6377770830181,984.0305366979821,0.39525691699604737,0.3115264797507788,0.33003300330033003,2,1,2021-09-19 14:00:00,1632056400.0,0.5467795898079246,0.0,0.4532204101920754,0.376443268995487,0.3120302512537341,0.3115264797507788
Tottenham,Chelsea,1011.3610983955145,1060.3003797029367,0.2242152466367713,0.28653295128939826,0.5235602094240838,0,3,2021-09-19 16:30:00,1632065400.0,0.47317776942441186,0.0,0.5268222305755881,0.33759674666670075,0.375870302043901,0.28653295128939826
Manchester Utd,Aston Villa,1038.709401655203,1023.1044767837217,0.7142857142857143,0.19920318725099603,0.125,0,1,2021-09-25 12:30:00,1632569400.0,0.5748351328287598,0.0,0.42516486717124025,0.4603261422254211,0.3404706705235828,0.19920318725099603
Chelsea,Manchester City,1042.8438951847759,1046.0419082134938,0.3436426116838488,0.31347962382445144,0.37878787878787884,0,1,2021-09-25 12:30:00,1632569400.0,0.5455151411925246,0.0,0.45448485880747536,0.37450725994094947,0.31201311623459904,0.31347962382445144
Watford,Newcastle,981.4159722781973,957.4425456040155,0.4694835680751174,0.2849002849002849,0.2824858757062147,1,1,2021-09-25 15:00:00,1632578400.0,0.5379201552893978,0.0,0.46207984471060215,0.38466654979384296,0.3304331653058722,0.2849002849002849
Leicester,Burnley,982.0874682061449,943.5711307267788,0.5952380952380952,0.2577319587628866,0.1841620626151013,2,2,2021-09-25 15:00:00,1632578400.0,0.5607208903699162,0.0,0.43927910963008376,0.4162051969756079,0.3260628442615055,0.2577319587628866
Leeds,West Ham,956.0648699286583,1026.5026017622529,0.33444816053511706,0.2777777777777778,0.425531914893617,1,2,2021-09-25 15:00:00,1632578400.0,0.439401691283586,0.0,0.5605983087164139,0.31734566592703434,0.4048765562951878,0.2777777777777778
Everton,Norwich,1037.2720477288865,911.5415993142702,0.5882352941176471,0.26666666666666666,0.1801801801801802,2,0,2021-09-25 15:00:00,1632578400.0,0.6439597818545709,0.0,0.3560402181454291,0.4722371733600187,0.2610961599733147,0.26666666666666666
Brentford,Liverpool,1014.8749787140865,1056.5791473760873,0.12987012987012986,0.20242914979757087,0.7042253521126761,3,3,2021-09-25 17:30:00,1632587400.0,0.4343148832764534,0.0,0.5656851167235466,0.3463968907103697,0.4511739594920594,0.20242914979757087
Southampton,Wolves,971.3352151661054,975.4650036865778,0.45248868778280543,0.30303030303030304,0.28169014084507044,0,1,2021-09-26 14:00:00,1632661200.0,0.5440512158330735,0.0,0.4559487841669265,0.37918721103517244,0.3177824859345246,0.30303030303030304
Arsenal,Tottenham,1003.329419072594,994.2030991239208,0.45248868778280543,0.2949852507374631,0.28653295128939826,3,1,2021-09-26 16:30:00,1632670200.0,0.4638125227626962,0.0,0.5361874772373039,0.326994669440367,0.37802007982217,0.2949852507374631
Crystal Palace,Brighton,994.4291290160312,1043.1860904581981,0.3448275862068966,0.3225806451612903,0.37037037037037035,1,1,2021-09-27 20:00:00,1632769200.0,0.42338479297437176,0.0,0.5766152070256283,0.2868090533052196,0.3906103015334902,0.3225806451612903
Manchester Utd,Everton,1038.643209438349,1037.3382399457405,0.6493506493506493,0.2347417840375587,0.14662756598240467,1,1,2021-10-02 12:30:00,1633174200.0,0.5020685067766876,0.0,0.4979314932233124,0.3842120497868548,0.38104616617558645,0.2347417840375587
Wolves,Newcastle,990.6357824396007,942.2717668509927,0.5714285714285714,0.2610966057441253,0.20242914979757087,2,1,2021-10-02 15:00:00,1633183200.0,0.5259131639680338,0.0,0.4740868360319662,0.38859902193982654,0.35030437231604816,0.2610966057441253
Leeds,Watford,973.2302638502601,964.2505783565954,0.5681818181818182,0.2531645569620253,0.21551724137931033,1,0,2021-10-02 15:00:00,1633183200.0,0.4635814399499414,0.0,0.5364185600500586,0.34621905008919673,0.40061639294877793,0.2531645569620253
Chelsea,Southampton,1055.5965240465116,958.5825863043697,0.7092198581560284,0.20790020790020788,0.11933174224343678,3,1,2021-10-02 15:00:00,1633183200.0,0.6014803480707585,0.0,0.39851965192924155,0.47643245865895834,0.31566733344083375,0.20790020790020788
Burnley,Norwich,942.1002807082886,913.0124493327605,0.5128205128205129,0.2777777777777778,0.2469135802469136,0,0,2021-10-02 15:00:00,1633183200.0,0.545964063077821,0.0,0.45403593692217903,0.3943073788895374,0.32791484333268484,0.2777777777777778
Brighton,Arsenal,1041.358632291103,1005.156877239689,0.30864197530864196,0.3048780487804878,0.42194092827004215,0,0,2021-10-02 17:30:00,1633192200.0,0.5571080677217195,0.0,0.4428919322782805,0.3872580470748538,0.30786390414465836,0.3048780487804878
West Ham,Brentford,1009.9673297592863,1031.4102507170533,0.5617977528089888,0.2680965147453083,0.20746887966804978,1,2,2021-10-03 14:00:00,1633266000.0,0.5167272500927087,0.0,0.4832727499072913,0.37819447526892624,0.3537090099857655,0.2680965147453083
Tottenham,Aston Villa,1011.5309952736243,1005.7765806340182,0.47619047619047616,0.29154518950437314,0.2695417789757412,2,1,2021-10-03 14:00:00,1633266000.0,0.45850324532176606,0.0,0.5414967546782339,0.3248288297760617,0.3836259807195651,0.29154518950437314
Crystal Palace,Leicester,993.8610134657131,982.655583756463,0.35211267605633806,0.3048780487804878,0.37878787878787884,2,2,2021-10-03 14:00:00,1633266000.0,0.51775361094744,0.0,0.48224638905256,0.35990190029273267,0.3352200509267795,0.3048780487804878
Liverpool,Manchester City,1056.0940383090629,1046.5270172805183,0.33112582781456956,0.2770083102493075,0.425531914893617,2,2,2021-10-03 16:30:00,1633275000.0,0.5151596583445152,0.0,0.48484034165548484,0.37245615187789044,0.35053553787280206,0.2770083102493075
Watford,Liverpool,952.3842848986736,1067.9603317669846,0.1111111111111111,0.1798561151079137,0.7462686567164178,0,5,2021-10-16 12:30:00,1634383800.0,0.3708216705600553,0.0,0.6291783294399447,0.3041271254952972,0.5160167593967891,0.1798561151079137
Southampton,Leeds,975.2567374154451,956.5561127391848,0.45248868778280543,0.27932960893854747,0.3021148036253776,1,0,2021-10-16 15:00:00,1634392800.0,0.4789327777788948,0.0,0.5210672222211052,0.3451526722540638,0.37551771880738866,0.27932960893854747
Norwich,Brighton,918.6680580695139,1035.7030235543498,0.25125628140703515,0.2881844380403458,0.49504950495049505,0,0,2021-10-16 15:00:00,1634392800.0,0.3232622269764581,0.0,0.6767377730235419,0.23010308375557684,0.4817124782040774,0.2881844380403458
Manchester City,Burnley,1057.8577541246116,930.7695438641953,0.8771929824561403,0.1079913606911447,0.04672897196261683,2,0,2021-10-16 15:00:00,1634392800.0,0.6459144736220833,0.0,0.3540855263779167,0.57616129072553,0.31584734858332525,0.1079913606911447
Leicester,Manchester Utd,1001.2118207781863,1020.0869724166257,0.27322404371584696,0.2645502645502646,0.49504950495049505,4,2,2021-10-16 15:00:00,1634392800.0,0.4201175930711486,0.0,0.5798824069288514,0.3089753726819558,0.42647436276777956,0.2645502645502646
Aston Villa,Wolves,989.0797621642583,1007.3326009093605,0.4629629629629629,0.30864197530864196,0.2631578947368421,2,3,2021-10-16 15:00:00,1634392800.0,0.5217755771799959,0.0,0.4782244228200041,0.36073373237135514,0.33062429232000284,0.30864197530864196
Brentford,Chelsea,1016.5222740328318,1070.484500730733,0.16778523489932887,0.2590673575129534,0.6097560975609756,0,1,2021-10-16 17:30:00,1634401800.0,0.4652492713819214,0.0,0.5347507286180786,0.3447183720601801,0.3962142704268665,0.2590673575129534
Everton,West Ham,1020.0803641084941,1027.2252055965325,0.3623188405797102,0.3021148036253776,0.36900369003690037,0,1,2021-10-17 14:00:00,1634475600.0,0.5393086199139491,0.0,0.46069138008605093,0.37637550211517296,0.3215096942594495,0.3021148036253776
Newcastle,Tottenham,929.4196848492178,1024.383077275399,0.2770083102493075,0.27548209366391185,0.48309178743961345,2,3,2021-10-17 16:30:00,1634484600.0,0.40162756255546345,0.0,0.5983724374445365,0.29098636074955064,0.43353154558653745,0.27548209366391185
Arsenal,Crystal Palace,1004.6368666995152,994.381024005887,0.6172839506172839,0.2506265664160401,0.16835016835016833,2,2,2021-10-18 20:00:00,1634583600.0,0.5162503293804345,0.0,0.48374967061956553,0.38686428191666644,0.36250915166729347,0.2506265664160401
Arsenal,Aston Villa,1019.9209139847871,973.7957148789864,0.5154639175257733,0.27027027027027023,0.24752475247524752,3,1,2021-10-22 20:00:00,1634929200.0,0.5223735223352489,0.0,0.4776264776647511,0.3811914892716682,0.34853824045806164,0.27027027027027023
Chelsea,Norwich,1079.9065200506345,909.2460387496125,0.8333333333333334,0.13774104683195593,0.05467468562055768,7,0,2021-10-23 12:30:00,1634988600.0,0.7055618962530805,0.0,0.2944381037469195,0.6083770620584413,0.25388189110960274,0.13774104683195593
Southampton,Burnley,973.2191499607211,932.8071313189192,0.5102040816326531,0.273972602739726,0.25125628140703515,2,2,2021-10-23 15:00:00,1634997600.0,0.5636746079601235,0.0,0.4363253920398765,0.40924320851899376,0.3167841887412802,0.273972602739726
Leeds,Wolves,958.8779493808541,1005.0107642676911,0.4166666666666667,0.2881844380403458,0.3278688524590164,1,1,2021-10-23 15:00:00,1634997600.0,0.4274426049478317,0.0,0.5725573950521683,0.3042602980464393,0.40755526391321495,0.2881844380403458
Everton,Watford,1001.0017061707458,971.4629428364219,0.5780346820809249,0.2597402597402597,0.1941747572815534,2,5,2021-10-23 15:00:00,1634997600.0,0.5962080605546337,0.0,0.4037919394453663,0.44134882404693665,0.29891091621280363,0.2597402597402597
Crystal Palace,Newcastle,991.4238241705713,932.3768846845335,0.5181347150259067,0.27624309392265195,0.24038461538461536,1,1,2021-10-23 15:00:00,1634997600.0,0.5924124948536149,0.0,0.4075875051463851,0.4287626343968152,0.2949942716805329,0.27624309392265195
Brighton,Manchester City,1020.7219059962528,1072.8388716827087,0.12360939431396786,0.20576131687242802,0.7042253521126761,1,4,2021-10-23 17:30:00,1635006600.0,0.4681599236905336,0.0,0.5318400763094664,0.371830721285074,0.42240796184249796,0.20576131687242802
West Ham,Tottenham,1043.0943236698513,1008.5139592020803,0.4291845493562232,0.28328611898017,0.3215434083601286,1,0,2021-10-24 14:00:00,1635080400.0,0.5040900602087894,0.0,0.49590993979121056,0.36128834343576127,0.35542553758406875,0.28328611898017
Brentford,Leicester,999.8176576440313,1017.9164371669867,0.35211267605633806,0.29325513196480935,0.3891050583657587,1,2,2021-10-24 14:00:00,1635080400.0,0.5220192621500139,0.0,0.47798073784998607,0.3689344345400392,0.33781043349515144,0.29325513196480935
Manchester Utd,Liverpool,1006.2777745668516,1081.7695296167587,0.3448275862068966,0.2717391304347826,0.4132231404958678,0,5,2021-10-24 16:30:00,1635089400.0,0.43153743280544277,0.0,0.5684625671945572,0.31427182606483334,0.41398904350038407,0.2717391304347826
Leicester,Arsenal,1002.0087457116125,1035.8286054401615,0.3921568627450981,0.2849002849002849,0.3597122302158273,0,2,2021-10-30 12:30:00,1635593400.0,0.4971153579804449,0.0,0.5028846420195551,0.35548705086350907,0.3596126642362061,0.2849002849002849
Watford,Southampton,955.5438184745057,989.1382743226374,0.3058103975535168,0.28901734104046245,0.4444444444444444,0,1,2021-10-30 15:00:00,1635602400.0,0.4974726363098823,0.0,0.5025273636901177,0.35369441772321114,0.3572882412363265,0.28901734104046245
Newcastle,Chelsea,922.7899902028703,1089.4934145322977,0.12738853503184713,0.2183406113537118,0.6896551724137931,0,3,2021-10-30 15:00:00,1635602400.0,0.29959045255197625,0.0,0.7004095474480238,0.23417768998604255,0.5474816986602455,0.2183406113537118
Manchester City,Crystal Palace,1053.156721810507,1011.105974042773,0.8695652173913044,0.11467889908256883,0.05083884087442806,0,2,2021-10-30 15:00:00,1635602400.0,0.6150671835063067,0.0,0.38493281649369326,0.5445319560399872,0.34078914487744405,0.11467889908256883
Liverpool,Brighton,1078.9867620101625,1023.5046736028489,0.7874015748031495,0.1631321370309951,0.09259259259259259,2,2,2021-10-30 15:00:00,1635602400.0,0.5869614877061311,0.0,0.4130385122938689,0.49120920586173783,0.3456586571072671,0.1631321370309951
Burnley,Brentford,951.8553757509432,980.7694132120074,0.3802281368821293,0.31347962382445144,0.3448275862068966,3,1,2021-10-30 15:00:00,1635602400.0,0.4047423614992539,0.0,0.5952576385007461,0.2778638782706476,0.4086564979049009,0.31347962382445144
Tottenham,Manchester Utd,992.4109805159289,1022.3807532530029,0.3205128205128205,0.27624309392265195,0.44052863436123346,0,3,2021-10-30 17:30:00,1635611400.0,0.5032180839422292,0.0,0.4967819160577708,0.3642075635161991,0.359549342561149,0.27624309392265195
Norwich,Leeds,895.5162511326699,972.6077369977967,0.273972602739726,0.27322404371584696,0.49504950495049505,1,2,2021-10-31 14:00:00,1635688800.0,0.4290558630294527,0.0,0.5709441369705472,0.31182748515255304,0.41494847113159994,0.27322404371584696
Aston Villa,West Ham,960.945376172081,1055.9446623767567,0.3333333333333333,0.2824858757062147,0.42194092827004215,1,4,2021-10-31 16:30:00,1635697800.0,0.4015730845907941,0.0,0.5984269154092059,0.2881343601301178,0.42937976416366747,0.2824858757062147
Wolves,Everton,1020.8261485131659,985.186321925271,0.4504504504504505,0.30959752321981426,0.2777777777777778,2,1,2021-11-01 20:00:00,1635796800.0,0.5057692423289136,0.0,0.4942307576710864,0.3491843375831199,0.34121813919706584,0.30959752321981426
Southampton,Aston Villa,1003.8427855696065,946.2408649251119,0.4854368932038835,0.273972602739726,0.27548209366391185,1,0,2021-11-05 20:00:00,1636142400.0,0.5404840235322156,0.0,0.4595159764677844,0.39240620886585514,0.33362118839441884,0.273972602739726
Manchester Utd,Manchester City,1007.7943436777861,1067.7431313857237,0.2136752136752137,0.24096385542168672,0.5813953488372093,0,2,2021-11-06 12:30:00,1636201800.0,0.4558252992255263,0.0,0.5441747007744737,0.34598787772539946,0.4130482668529138,0.24096385542168672
Crystal Palace,Wolves,1027.553487868118,1004.3786346878209,0.425531914893617,0.3205128205128205,0.29069767441860467,2,0,2021-11-06 15:00:00,1636210800.0,0.4860151929579674,0.0,0.5139848070420325,0.3302410926509266,0.3492460868362529,0.3205128205128205
Chelsea,Burnley,1083.46695886393,957.8818314193109,0.7874015748031495,0.1692047377326565,0.07604562737642585,1,1,2021-11-06 15:00:00,1636210800.0,0.688326739636491,0.0,0.31167326036350895,0.571858594181924,0.25893666808541943,0.1692047377326565
Brentford,Norwich,960.9203039761633,915.3653603685141,0.6060606060606061,0.25,0.17793594306049823,1,2,2021-11-06 15:00:00,1636210800.0,0.6202846636201285,0.0,0.37971533637987154,0.46521349771509635,0.28478650228490365,0.25
Brighton,Newcastle,1018.9922814596475,927.3023823460717,0.625,0.24038461538461536,0.16666666666666666,1,1,2021-11-06 17:30:00,1636219800.0,0.641012254475043,0.0,0.35898774552495705,0.48692277022623454,0.27269261438915005,0.24038461538461536
Leeds,Leicester,973.9584807819957,1000.6580019274135,0.37453183520599254,0.28735632183908044,0.373134328358209,1,1,2021-11-07 14:00:00,1636293600.0,0.45778925674378146,0.0,0.5422107432562185,0.326240619748442,0.3864030584124776,0.28735632183908044
Everton,Tottenham,985.5189818026911,992.0783206385089,0.2898550724637681,0.3021148036253776,0.4444444444444444,0,0,2021-11-07 14:00:00,1636293600.0,0.48960437883062424,0.0,0.5103956211693758,0.34168764806608526,0.35619754830853717,0.3021148036253776
Arsenal,Watford,1048.195786062088,943.176637852579,0.6944444444444444,0.20790020790020788,0.1347708894878706,1,0,2021-11-07 14:00:00,1636293600.0,0.6135256055647935,0.0,0.3864743944352065,0.485973504615772,0.3061262874840201,0.20790020790020788
West Ham,Liverpool,1073.0042372537912,1061.927187133128,0.22172949002217296,0.23809523809523808,0.5780346820809249,3,2,2021-11-07 16:30:00,1636302600.0,0.46688828509267444,0.0,0.5331117149073256,0.3557244076896567,0.4061803542151052,0.23809523809523808
