Team,Rating
Arsenal,1066.9778130152883
Everton,899.7462543048026
Brentford,957.0574069031239
Leeds,947.6513728697439
Brighton,990.7620719083926
West Ham,987.379834475298
Burnley,938.9886287671228
Newcastle,1017.5378967243562
Chelsea,1060.6092688803012
Watford,823.3897756425174
Crystal Palace,946.198813812402
Manchester Utd,1064.6183660571344
Leicester,1009.1310424191149
Southampton,969.5301203338099
Liverpool,1189.5120324605755
Wolves,999.3654810197686
Manchester City,1202.303127408171
Aston Villa,978.1442837619803
Norwich,863.5184426847936
Tottenham,1087.5779665513019
