Team,Rating
Arsenal,1025.6264447499773
Everton,972.1890864548881
Brentford,1039.3794682889188
Leeds,992.3702835616791
Brighton,1008.1386350711631
West Ham,969.2566363655363
Burnley,956.9266624927878
Newcastle,1034.4249917946884
Chelsea,1048.7553665173675
Watford,887.4870739907285
Crystal Palace,1011.4096896705977
Manchester Utd,974.9809865976622
Leicester,1009.3775946251681
Southampton,897.468209090264
Liverpool,1128.1935647875816
Wolves,969.1522357427533
Manchester City,1103.1729331233037
Aston Villa,971.716478188253
Norwich,913.276955408269
Tottenham,1086.6967034784116
