Team,Rating
Arsenal,1104.0372304344075
Everton,873.9072846137287
Brentford,955.7987667121838
Leeds,941.7469145314265
Brighton,995.6997699538522
West Ham,1013.371225607509
Burnley,944.8356385979386
Newcastle,963.8636056995332
Chelsea,1111.8987645187322
Watford,857.4347258257928
Crystal Palace,986.9884170352635
Manchester Utd,1011.1327303003633
Leicester,990.7956580720233
Southampton,976.6821253135238
Liverpool,1181.0240712422717
Wolves,1025.7167142660828
Manchester City,1204.997750956116
Aston Villa,960.0015709050133
Norwich,854.5409363233965
Tottenham,1045.5260990908403
