Team,Rating
Arsenal,1110.1854540573543
Everton,893.1290229687652
Brentford,941.6282397745406
Leeds,935.3012025752234
Brighton,1009.8702968914954
West Ham,1011.687882607168
Burnley,925.6139002429021
Newcastle,950.0270970314955
Chelsea,1121.3176939633088
Watford,848.6303129725941
Crystal Palace,1005.658954919103
Manchester Utd,1024.969238968401
Leicester,983.5749001385775
Southampton,978.3654683138648
Liverpool,1187.4697831984747
Wolves,1034.5211271192816
Manchester City,1212.218508889562
Aston Villa,950.5826414604368
Norwich,848.3927127004497
Tottenham,1026.8555612070008
