Team,Rating
Brentford,917.9367318880319
Arsenal,1059.6055698502385
Manchester Utd,1045.3713844571027
Leeds,943.4475228269469
Watford,860.4320303062289
Aston Villa,979.7102275065321
Leicester,987.1730437718091
Wolves,1055.5263782901309
Everton,913.4982427806509
Southampton,1013.5395296583143
Chelsea,1092.0253843282678
Crystal Palace,959.0619338165576
Burnley,931.4405710447394
Brighton,1025.89333893395
Norwich,903.2170171230222
Liverpool,1132.977742131157
Newcastle,946.8561891908743
West Ham,1023.7573266840241
Tottenham,1021.6165439743198
Manchester City,1186.9132914371007
