Team,Rating
Arsenal,1032.66669254739
Everton,1005.7344912143072
Brentford,1000.1304793606848
Leeds,972.6985162899314
Brighton,1039.2908564339757
West Ham,970.0185416196136
Burnley,999.3359421201501
Newcastle,1014.406266886288
Chelsea,1025.6186943418272
Watford,928.6323501687608
Crystal Palace,1023.4088647750875
Manchester Utd,974.0381223596431
Leicester,1010.1119262213605
Southampton,931.9102097369607
Liverpool,1073.3507254927113
Wolves,943.4059307565269
Manchester City,1069.159189622079
Aston Villa,1001.6730170966557
Norwich,927.0750923414225
Tottenham,1057.3340906146232
