Team,Rating
Brentford,975.4045496893765
Arsenal,1073.5621255604317
Manchester Utd,1024.3183524247233
Leeds,941.5679111437179
Watford,847.4581863367729
Aston Villa,944.5560939638623
Leicester,998.585996822724
Wolves,989.238867670947
Everton,896.8129378745479
Southampton,965.6470234402486
Chelsea,1107.4608573872397
Crystal Palace,978.8912856998152
Burnley,954.1927681978639
Brighton,969.4198128821912
Norwich,854.8225552970372
Liverpool,1204.4146803477147
Newcastle,1028.8748742885325
West Ham,997.9903462432146
Tottenham,1055.8924342687678
Manchester City,1190.8883404602707
