Team,Rating
Arsenal,1057.5311049415277
Everton,901.700901218839
Brentford,942.0626589801642
Leeds,954.4163126003855
Brighton,1009.5454361666023
West Ham,1006.1643647059904
Burnley,946.666935558185
Newcastle,1070.5196041292263
Chelsea,1073.3193405962015
Watford,855.4870388568387
Crystal Palace,981.9679779463531
Manchester Utd,1024.4880246056655
Leicester,1002.7122980610666
Southampton,969.3096945558551
Liverpool,1150.5877866198825
Wolves,1009.6477093424496
Manchester City,1154.778021841339
Aston Villa,944.687763082761
Norwich,878.402231638876
Tottenham,1066.0047945517902
