Team,Rating
Arsenal,1065.796922591781
Everton,959.6472056279887
Brentford,1005.1592960689806
Leeds,927.1446034980022
Brighton,971.5643358560926
West Ham,988.9632265139269
Burnley,977.8790172671426
Newcastle,1060.5057978421328
Chelsea,1063.9867531257394
Watford,888.5607066209259
Crystal Palace,1016.843883481788
Manchester Utd,998.6222680934934
Leicester,1005.3003917449154
Southampton,935.0979537726881
Liverpool,1162.5821016955342
Wolves,958.5521149897642
Manchester City,1114.9901874303396
Aston Villa,954.7628112997115
Norwich,873.289444517691
Tottenham,1070.7509779613617
