Team,Rating
Arsenal,1061.8499109687343
Everton,934.2037407597568
Brentford,967.0296750207441
Leeds,922.5854878707189
Brighton,1010.7009702793385
West Ham,1038.4818216248177
Burnley,907.6983958323136
Newcastle,923.3869455165618
Chelsea,1149.1856300745399
Watford,852.5822830776137
Crystal Palace,992.9933606602008
Manchester Utd,1049.8039468027805
Leicester,995.5854264311779
Southampton,961.0459296047098
Liverpool,1194.0246338487066
Wolves,985.7513307464519
Manchester City,1203.304112253373
Aston Villa,944.2785265500746
Norwich,831.51424619258
Tottenham,1073.9936258848043
