Team,Rating
Arsenal,1002.074223894845
Everton,983.9663146446754
Brentford,1000.8038229802177
Leeds,983.3281497535611
Brighton,1016.0
West Ham,985.4695015289755
Burnley,969.4695015289755
Newcastle,1015.8677482725918
Chelsea,1032.0
Watford,970.1688654330578
Crystal Palace,997.861734152009
Manchester Utd,984.0
Leicester,1044.4004097522975
Southampton,969.4695015289755
Liverpool,1044.4306693530984
Wolves,969.4023736484061
Manchester City,1045.2603765500266
Aston Villa,970.7685934369415
Norwich,970.1300887187269
Tottenham,1045.1281248226185
