Team,Rating
Arsenal,1053.5360707028312
Everton,961.9507006628897
Brentford,1017.3200675222466
Leeds,941.6512874732197
Brighton,990.4674501771702
West Ham,984.6045413008839
Burnley,970.2016905898906
Newcastle,1051.1332407849272
Chelsea,1048.7553665173675
Watford,881.1696610690739
Crystal Palace,1032.0522823981776
Manchester Utd,986.3890913228635
Leicester,1016.6187907346828
Southampton,913.7156589799239
Liverpool,1137.2247780259593
Wolves,948.5161420211077
Manchester City,1095.6632200667805
Aston Villa,989.3876630822458
Norwich,886.5944937487898
Tottenham,1093.0478028189677
