Team,Rating
Arsenal,1056.3978415493152
Everton,894.974972999926
Brentford,959.8148398958501
Leeds,937.7680435425316
Brighton,974.1812566173822
West Ham,971.9315750430375
Burnley,939.3206224006949
Newcastle,1014.78046373163
Chelsea,1074.2558058339116
Watford,849.0016919427183
Crystal Palace,945.8668201788299
Manchester Utd,1039.0064497569335
Leicester,995.4845054655046
Southampton,948.794173246003
Liverpool,1200.0920039265486
Wolves,1014.8137404520292
Manchester City,1207.0744087130477
Aston Villa,994.7250990529907
Norwich,884.2543897726006
Tottenham,1097.4612958785142
