Team,Rating
Arsenal,1081.2774150960813
Everton,908.9125209626817
Brentford,942.0626589801642
Leeds,943.0302431639302
Brighton,993.6836831373547
West Ham,976.113240990517
Burnley,946.666935558185
Newcastle,1046.3126888386062
Chelsea,1063.2079244912072
Watford,855.4870388568387
Crystal Palace,982.1997215155108
Manchester Utd,1024.4880246056655
Leicester,1002.7122980610666
Southampton,986.7688339840726
Liverpool,1158.7806035911267
Wolves,1028.4092587328487
Manchester City,1166.9721007347875
Aston Villa,944.687763082761
Norwich,878.402231638876
Tottenham,1069.8248139777177
