Team,Rating
Brentford,914.6656966678804
Arsenal,1102.755810285538
Manchester Utd,1067.3541287379574
Leeds,925.5525717172593
Watford,876.8422982484191
Aston Villa,952.6077502948306
Leicester,1004.9237969157487
Wolves,1027.3080386235508
Everton,897.8925816194791
Southampton,976.9531981058769
Chelsea,1129.2472400505378
Crystal Palace,989.5428648768557
Burnley,921.9945111221854
Brighton,937.1873338223247
Norwich,849.4863455476357
Liverpool,1190.1955595862937
Newcastle,980.0462380769853
West Ham,1024.6722022700737
Tottenham,1058.208027706302
Manchester City,1172.5638057242652
