Team,Rating
Arsenal,994.8768398531898
Everton,984.5763640615212
Brentford,1042.8133469098664
Leeds,983.9794551455274
Brighton,1051.956038099724
West Ham,975.3466996878448
Burnley,984.0415734481264
Newcastle,1041.1261136628884
Chelsea,1007.5150044736935
Watford,902.4727987803676
Crystal Palace,1007.4218020826181
Manchester Utd,964.4533245654799
Leicester,1009.1781479498849
Southampton,941.801035544417
Liverpool,1084.8466814340031
Wolves,931.9919049410191
Manchester City,1095.8808062953592
Aston Villa,987.4233599213205
Norwich,938.0682249096169
Tottenham,1070.2304782335314
