Team,Rating
Arsenal,1098.753670440044
Everton,914.3115703488111
Brentford,942.0405139324597
Leeds,934.8552013875201
Brighton,988.6877495114495
West Ham,1011.4102680907612
Burnley,926.0599014306055
Newcastle,951.3292409244718
Chelsea,1124.3278229162056
Watford,840.1864532282436
Crystal Palace,1005.9365694355099
Manchester Utd,1041.4090088807463
Leicester,993.6457533518823
Southampton,977.0633244208884
Liverpool,1184.459654245578
Wolves,1018.0813572069362
Manchester City,1223.6502925068721
Aston Villa,950.1703673025177
Norwich,838.3218594871449
Tottenham,1035.2994209513513
