Team,Rating
Crystal Palace,1001.6160358623138
Arsenal,1107.361623217786
Fulham,984.162912940713
Liverpool,1021.3692913043836
Tottenham,1079.0513041581194
Southampton,943.9927988382431
Newcastle,1043.0239408967495
Nottingham,915.5307336149851
Leeds,967.170531701206
Wolves,946.3851621705227
Bournemouth,999.4993539784788
Aston Villa,961.5421170926113
Everton,963.5996749537451
Chelsea,1052.9265207391973
Manchester Utd,1035.6045977629128
Brighton,1001.1409829182437
Leicester,924.5514868697657
Brentford,1001.1986756897824
West Ham,978.1149373933024
Manchester City,1072.1573178969384
